,context,question,answerA,answerB,answerC,correct
1755,Addison felt guilty after still in the bracelet.,How would you describe Addison?,horrible,Christian,selfish,C
1756,Cameron bought every copy of her book at the store.,What does Cameron need to do before this?,have it published,lose her money,bring the books home,A
1757,Kai taught english to the foreign students in his middle school class.,What will happen to Others?,cry,leave the class,thank Kai,C
1758,Casey gave the kitten a toy because the kitten was scratching up the furniture.,Why did Casey do this?,buy the kitten a gift,replace the furniture,keep the kitten busy,C
1759,It was Sydney's child's first birthday so Sydney wanted to make it a very special day for them.,How would you describe Sydney?,a writer who has interviewed  Sydney's child's first birthday so Sydney wanted to make it a very special day for them,kind,a writer who has researched child's first birthday,B
1760,Robin finally reached Tracy's level after months of trying to catch up with her.,What will Tracy want to do next?,be mad,congratulate her,be rude,B
1761,Robin saved Skylar's husband's ashes so she could go with Skylar to scatter them.,What will Skylar want to do next?,thank Robin,flush the ashes down the toilet,leave the ashes at Robin's house forever,A
1762,"When their boss told them to work harder on the project, Alex redoubled their efforts.",What will Alex want to do next?,get laid off,get a promotion,talk to their boss,B
1763,"Needing some new ideas for the upcoming dance, Jesse asked them for suggestions.",What will Others want to do next?,Others will give their ideas,Others will be wary of Jesse,Others will keep it close to the vest,A
1764,Carson sent Tracy's academic books to college because Tracy's forgot them after Christmas Break.,What will Carson want to do next?,assure Tracy's success,give Tracy a tracking number,make sure the guests arrive,B
1765,Ash put money in Quinn's pocket after realizing he didn't have any.,What does Ash need to do before this?,did this to be caring,have money,did this to be generous,B
1766,Skylar greeted the mailman at the door and the mailman smiled him back and asked about his health.,How would the mailma will feel as a result?,doing better,like enjoing the live,happy for Skylar new dog,B
1767,Skylar knew the difference and go the questions correct on the test.,How would Skylar feel afterwards?,a straight A student,proud afterwards,upset afterwards,B
1768,Jan went to the school and picked up her daughter Casey who was waiting.,What will happen to Casey?,take her daughter for ice cream,buy a cat,go home,C
1769,Quinn's brothers begged to play with Quinn's new ball. Quinn let them have it.,What will Quinn want to do next?,theirs,chastise their brothers for begging,watch to make sure they're careful,C
1770,Remy gave Robin the feeling of love by opening the purse and getting a diamond ring out.,What will Remy want to do next?,loved,decide to marry her,buy the ring,B
1771,Robin helped every one else do their job at work.,How would you describe Robin?,mean to her colleagues,very helpful,don't like her job,B
1772,Lee converted to Christianity after hearing of God's love for all people.,What will Lee want to do next?,study the Bible,declare a holy war on Moslems,believe what they told them,A
1773,Jordan found someone to help them fix the electrical system in their house.,What will happen to the helpers?,get criticized for the work,be paid for the work,make the house safe again,B
1774,Aubrey asked Tracy questions about politics to understand them better.,Why did Aubrey do this?,teach good decisions,become better friends,understand,C
1775,Alex brushed away the webs as he was delving deeper into the dark dungeon.,Why did Alex do this?,wanted to clear the way,get out of the dugeon,find the treasure,A
1776,Quinn beat Jesse's friend at a game of tennis after Jesse told Quinn that his friend was the best.,How would Quinn feel afterwards?,bad for it,good about himself,a great player,B
1777,Taylor lied and told Alex they were going out of town to avoid going to Alex's party.,Why did Taylor do this?,makes Taylor uncomfortable,makes Taylor excited,doesn't know Alex,A
1778,"Sasha was driving on the highway, but they pulled over when they saw their tire was flat.",Why did Sasha do this?,so they wouldn't cause a wreck,call AAA,fix the tire,C
1779,Lee sent chills  down Casey's spine when he asked her to marry him.,What will Lee want to do next?,get an answer next,go to sleep next,stay single next,A
1780,Kendall was so excited and couldnt get the words out fast enough to tell their parents so Casey finished their sentence for them.,How would you describe Casey?,an useless friend,a helpful friend,a bad friend,B
1781,Robin was disrespectful and insulted Cameron to their face.,What will Robin want to do next?,find a new friend,fight them,offend Robin,A
1782,Robin held the baby in Ash's arms and coo at it softly.,Why did Robin do this?,seem terrible,seem cool,seem horrible,B
1783,Addison supported Cameron's family's decision to have Cameron's life support pulled.,What will happen to Cameron?,go to school to become a doctor,continue to keep in touch with the family,die,C
1784,Ash paid dividends of nine percent of yearly earnings to all the investors.,What will Others want to do next?,give back some of the money his company earned,withdraw their investment,buy more shares,C
1785,"A month after having a baby, Sasha invited their mom over to their house.",Why did Sasha do this?,ask their mom for money,show their mom the baby,as for advice,B
1786,Kendall increased the wind through the tunnel by reducing the opening.,What does Kendall need to do before this?,calculate something,wait for rain,wanted to test the wind speed,A
1787,After cleaning out the refrigerator Kendall took the leftover steaks and them to the dogs.,What did Kendall do?,happy,cleaned out the fridge,had leftover spaghetti,B
1788,Remy sent word to Tracy. They were finally fabulously rich.,How would Remy feel afterwards?,without worries,they could retire,like a pawn,B
1789,Quinn did god's work at the church meetings.,What will Others want to do next?,reject his word,hate him,follow his example,C
1790,Tracy dropped a bombshell when they told their parents they were moving out.,What did Tracy need to do before this?,find an apartment,move out of the house,get a life,A
1791,Jordan took his family to the circus and they saw many tigers in the ring.,What will Jordan do next?,let the tigers loose,talk about the experience,enjoy the tigers,C
1792,"After Lee divorced his first wife, he married another three times.",How would Lee feel afterwards?,romantic,run-down,sleepy,A
1793,Skylar stopped the car in the driveway and was getting ready to go home.,What does Skylar need to do before this?,of been driving from home,get out of the car,be on their way home,C
1794,Jan treated life differently after she was involved in a bad wreck.,How would Others feel as a result?,quite inspried,very angry,not happy,A
1795,Jan got her first haircut at the mall on the weekend.,Why did Jan do this?,get hair cut,look bad,have long hair,A
