,context,question,answerA,answerB,answerC,correct
20737,Cameron was upset that his girlfriend wouldn't go with him. Cameron drove away angry.,What will Cameron want to do next?,ask their girlfriend if she wanted to go,keep driving,go visit their girlfriend,B
20738,Sasha gave her coworker the money that they owed because the coworker was getting impatient.,Why did Sasha do this?,avoid any trouble,end their relationship,Thank her coworker for lending her the money,A
20739,Jordan ate Cameron's cookies after she baked them.,What will Cameron want to do next?,eat more cookies,keep enjoying them,Insult them,B
20740,Skylar worked so hard that week that she had to take a break and spend the next week relaxing.,Why did Skylar do this?,finally relax,go back to work,finish the project,A
20741,Kai dressed like her best friend for the big party.,What will Kai want to do next?,put on some makeup,take a shower,go back to bed,A
20742,Taylor told Ash's mom that he secretly had a huge crush on her.,How would Taylor feel towards Ash afterwards?,his new best friend!,a pervert,with Ash,B
20743,Carson had a great time at the party dancing with his friends.,What will Carson want to do next?,take a test,go to the party,go to sleep,C
20744,"Aubrey was mad at Alex for cheating on her. Right before Alex had to go to work she threw his keys in his car, locked the door, and slammed it shut.",What will Alex want to do next?,plan a dinner date with Aubrey to celebrate,apologize,find his car,B
20745,Kendall carried out her responsibilities flawlessly and was offered the promotion she hoped for.,Why did Kendall carry out her responsibilites?,get a promotion,cause trouble,find a new job,A
20746,Cameron did their job well and got a promotion from their boss.,What will happen to Cameron?,get a raise,have more responsibility,look for another job,B
20747,Sydney took Kai out to lunch. They had been looking forward to this all week.,What will happen to Sydney?,bad,enjoy the meal,despise the meal,B
20748,Tracy headed towards Austin because she noticed that 2 men were following her around the store.,What will happen to Austin?,keep Tracy safe,hit a man,give Tracy to the 2 men,A
20749,Jordan rushed to the emergency room after the fell on his skateboard.,What will Jordan want to do next?,be left alone,see a doctor,Call 911,B
20750,"As a way to hurt her, Riley pushed Casey's fingers backwards.",How would Casey feel as a result?,appreciation towards Riley,not considerate of others,pain in her fingers,C
20751,"After getting the lead role in the ballet, Casey peformned their dance effectively.",What does Casey need to do before this?,practice ballet for days,forget the dance before the show,learn the dance by heart,C
20752,Ash decided instead when his sister was unable to make a decision.,Why did Ash do this?,embarrass his sister,hurt his sister,be helpful,C
20753,"Sasha took the bus to Vegas, but couldn't afford one home after losing all their money.",How would you describe Sasha?,someone who likes to take risks,would wish they had never come to Las Vegas,would regret losing the money,A
20754,"Jesse supported Tracy's cause throughout the years, even through difficult times.",How would you describe Jesse?,like they are cared about,loyal,a good friend,B
20755,Remy found Carson's actual level. It was higher than they expected.,How would Remy feel afterwards?,impressed with Carson,bad about Carson,disgusted with Carson,A
20756,Jan was playing the piano at a show at the grand opera house and it went so well that they struck every chord correctly and the audience loved it.,What will Jan want to do next?,grimace to the crowd,take a bow,not take a bow,B
20757,Carson got his bonus from work and sent them to watch the fight.,How would Others feel as a result?,lucky,unhappy,angry,A
20758,It was their friends birthday and Taylor baked a cake special for him.,Why did Sydney do this?,eat the cake,So he could have a good birthday,thank taylor,B
20759,"Carson moved closer to Lee and ran his hands through Lee's soft, long hair.",How would Lee feel as a result?,ignored,loved,alone,B
20760,Remy was decorating their new home and making it look nice. Remy hung a picture.,What will Remy want to do next?,put up wallpaper,hire a maid,plant a garden,C
20761,"Jesse spared Robin's life, and just gave Robin life in prison instead.",Why did Jesse do this?,think about the case,show that they were cruel,give Jesse time to repent,C
20762,Austin enjoyed the game and decided to buy tickets to the next one as well.,Why did Austin do this?,did this for a school project,go to the next game,did this for the experience,B
20763,Alex took up Ash's position after it was needed for him to do.,What will Alex want to do next?,make the position,Study ashes position,hold the position,C
20764,Jesse forgave men their sins and hoped they would do the same for him.,What will Jesse want to do next?,receive forgiveness next,wanted to be ethical,wanted to be peaceful,A
20765,sydney was a mean person so she broke their glasses.,How would Sydney feel afterwards?,angry,happy,hateful,A
20766,Ash drove to Cameron's house. Ash knew that Cameron needed a friend to help.,How would Cameron feel as a result?,indifferent,wanted,good friend,B
20767,Tracy saw some food under the bed and threw it away that night.,How would Tracy feel afterwards?,less cluttered,angry and mad,sad and depressed,A
20768,Jordan threw the door open and confronted the burglar.,How would you describe Jordan?,non-confrontational,scared,brave,C
20769,"When Alex went to Las Vegas, he lost all of his family's money.",What will his wife want to do next?,not got gambling,tell Alex to work overtime to replace the money,split the winnings with Alex,B
20770,Maya was applying to nursing school and asked Lee for a recommendation letter.,What did Maya need to do before this?,finish the nursing prerequisites,give Lee a job interview,write the letter,A
20771,"For the past 2 years, Sasha has been helping with the development of a new software system for her company to use. Sasha and her team put together a timetable to meet their goals and achieve their aims.",How would Sasha feel after the software is successfully deployed?,be happy and high five her teammates,be relieved to get rid of her teammates,be happy she can finally eat her lunch,A
20772,Remy wanted to make sure the work as good so he took his time to complete it.,What does Remy need to do before this?,be assigned the work and get organized,just jump and and do the work quickly with no plan,look it over,A
20773,"After coming home from the store after being asked to pick up dinner, Cameron realized he got the wrong one.",How would Cameron feel afterwards?,diligent,normal,irresponsible,C
