,context,question,answerA,answerB,answerC,correct
31161,"After a long period of working non-stop for weeks, Casey had the day off from work.",What will Casey want to do next?,take it easy,read emails,spend time with friends,C
31162,Austin walked past the two dogs playing in the giant park downtown.,What will Austin want to do next?,good,did this to get exercise,bored,B
31163,Sydney found out Kendall was having an affair just before dinner. Sydney tried to kill Kendall with a cast iron pan.,What will Kendall want to do next?,read email from a friend,beg Sydney's forgiveness,cook dinner with a cast iron pan,B
31164,Jordan liked dogs but did not buy one.,How would you describe Jordan?,mad at himself,regretful,responsible,C
31165,"Cameron wasn't sure which one to decide, so he kept his options open.",How would you describe Cameron's decision making?,as undecisive,reckless and willy nilly,detailed and careful,C
31166,Aubrey tried helping the man who ignored her earlier.,Why did Aubrey do this?,cared about herself,wanted to be nice,was in a rush,B
31167,Sasha used their tongue to flick Jesse's tongue during a long make out session.,How would you describe Sasha?,sassy,emotional,Contaminated,A
31168,Quinn asked Austin to describe the painting as part of his art history exam.,What will Austin want to do next?,get Austin's opinion,study the painting carefully to memorize it,ask Quinn details about the painting,B
31169,Sasha told him to put down his work and take a break.,Why did Sasha do this?,give him a snack,give him a cup of tea,So they could get some rest,C
31170,Quinn viewed the chart in terms of how it was organized.,Why did Quinn do this?,understand better,be ignorant,study the chart,A
31171,Jordan gave Taylor the right gift for her birthday that was this Friday.,What will happen to Jordan?,loved,be thankful,detached,B
31172,Bailey took Kendall's girlfriend out to dinner even though Kendall didn't know it at the time.,What will Kendall want to do next?,be generous,break up with their girlfriend,go out to dinner,B
31173,remy was an idiot so she posted her status on social media.,How would Others feel as a result?,as happy,as angry,doesn't think before speaking,C
31174,Sasha lived their whole life in one place. That is rather sad to waste one's life that way.,How would you describe Sasha?,new school,Like it was their home,an introvert,C
31175,Austin went to the dance anyway and had the time of their lives.,What does Austin need to do before this?,Stay home alone,dance with others,Loosen up,C
31176,"Lee was thankful that Sydney lent him some money.  To show his gratitude, he made Syndey a nice dinner.",What does Lee need to do before this?,shower and shave,set the table and get ready for Syndey to come over,punch Sydney in the mouth,B
31177,Quinn spent all day with the Kai family and had a great time in the big park.,What will happen to Quinn?,go home,proud,passive,A
31178,Quinn dreamed of one day when he would be accepted by everyone.,Why did Quinn do this?,bad about himself,stay a loner forever,be popular at school,C
31179,"In their article, Kentucky gave the reader a thorough analysis of Riley's perspective.",How would you describe Kentucky?,quite careful,a writer who has interviewed Riley,very intuitive,B
31180,Sasha called early for tickets and ended up with great seats.,Why did Sasha get great seats?,call before everyone else did,want tickets,wing it,A
31181,Skylar got into Sydney's head and knew every detail of Sydney's life.,What will happen to Skylar?,get ideas,be mad at Skylar,get tyrannical,A
31182,carson became school principle so he carried the rule into effect.,Why did Carson do this?,tell people about the rule,maintain order,punish others,B
31183,Riley carried his brother on his back for two miles until they reached the safe zone.,How would Riley feel afterwards?,like taking a breather,like leaving their brother,handing their brother over,A
31184,Casey got Ash's car fixed after it got ini an accident one day.,What will Ash want to do next?,be a supportive friend,punch Casey,thank Casey,C
31185,Sydney meant a lot to Sasha and Sasha wanted to get them a gift.,What will happen to Sasha?,be pleasantly surprised,be thankful,get Sydney a gift,C
31186,Jesse spent time online after a long hard day of work.,What does Jesse need to do before this?,had a long hard day at work,turn on computer,wanted to spend some time online,B
31187,Tracy finally got her promised gift from Remy and in turn gave Remy an expression of happiness.,What does Tracy need to do before this?,be sad,unhappy with Remy,held in promise in mind,C
31188,Jordan contributed to Robin understanding every day as their home school teacher.,What will happen to Robin?,be rewarded,go to college,fail college,B
31189,Bailey needed to go to several different places and take care of errands.it took all of Addison's time driving him to all those places.,How would Addison feel as a result?,happy that it took all day,accomplished by taking care of so many things,thankful to Addison for what she did,B
31190,"Casey wanted to experience the thrill of dirt biking, so Casey took his motorbike off road.",How will Casey feel afterwards?,like their bike has been washed sparkling clean,disappointed to finally experience dirt biking,happy to finally experience dirt biking,C
31191,jesse needed to learn something so she visited her parents.,Why did Jesse do this?,annoy her parents,make the request,learn something from her parents,C
31192,"In order to sabotage her rival athlete, Jesse tied the shoes together.",How would Jesse feel afterwards?,diabolical after committing the act,curious after taking the shoes,surprised after doing the deed,A
31193,"Jordan visited Aubrey's grandparents, who were sick after he came back from collage.",What will happen to Jordan?,ill,have a great time,be miserable,C
31194,Cameron suffered from depression but began going to therapy and taking medication.,How would Cameron feel afterwards?,better,worse,a mature adult,A
31195,Addison identified a child at risk and called social services.,What will Others want to do next?,find the child's abuser,send the child to juvie,knew it was the right thing to do,A
31196,Aubrey bought Casey a pair of socks for their birthday and Casey thanked her for them.,What will happen to Aubrey?,like a good friend,wear the socks,buy a second pair of socks,A
31197,Sydney was a school teacher and made sure their students learned well.,How would you describe Sydney?,As someone that asked for a job,As someone that takes teaching seriously,Like a leader,B
31198,Taylor filed Kendall's taxes for the past fiscal year.,How would Taylor feel afterwards?,like she was helped,very lazy,inconsiderate,A
