,context,question,answerA,answerB,answerC,correct
26017,"Jan performed the job well as the others looked on, taking notes.",What will happen to Others?,The others will be ignored,The others will argue with Jan,The others will announced their scores,C
26018,Alex held his own in a sparring match a couple months after he decided to take up boxing.,What made Alex start boxing?,learn more moves,hold his own in a fight,be heavyweight champion,B
26019,Bailey got some cash from the cash machine and gave it to their friend.,What will Bailey want to do next?,buy a goat,see their reaction,make sure they have money in their account,B
26020,Casey got a concert ticket from a scalper outside of the concert hall.,Why did Casey do this?,get a ticket from the box office,get a ticket after they were sold out,Talk to the scalper,B
26021,"Sasha worked double shifts at work to be able to have everything done on time, so the company can grow internationally.",What will Sasha's boss want to do next?,needed to get day care for their kids,needed to get a good night's sleep,give her a bonus,C
26022,Austin bought a new bike and then rode it to school very quickly.,What does Austin need to do before this?,ride a skateboard,want a car,find money for the bike,C
26023,Remy produced her impression of Casey on the canvas and Casey was happy with the finished product.,What will Remy want to do next?,make fewer paintings,produced her impression of Casey,give the painting to Casey,C
26024,Cameron found a new job and was really proud of it.,How would Cameron feel afterwards?,working toward a goal,tired,happy,C
26025,Alex painted the house with bright and brilliant colors.,How would you describe Alex?,artistic,happy,conventional,A
26026,Taylor layered their hair together to make it look it's best.,How would you describe Taylor?,they have improved their skills as a hairstylist,more confident in their appearance,Someone that want's their hair to look it's best,B
26027,Riley had tried the old woman and found her to be a witch.,What will Riley want to do next?,absolve the witch,convince the townspeople,forgive the witch,B
26028,Lee paid their electric bill. It was finally paid off.,How would Lee feel afterwards?,like they finally did it,as normal,like they failed again,A
26029,sydney was a person of honor so she repaid the loan.,How would Sydney feel afterwards?,content,unsatisfied,upset,A
26030,Jordan was determined to score and started to run the bases.,What will Jordan want to do next?,win the game,try their best,hit home,B
26031,Skylar was so good at dancing that she was able to turn it into a career.,How would Skylar feel afterwards?,good at dancing,pleased at her new job,a dancer,B
26032,"Casey's mistake slowed things down, but Jesse corrected it and the work was done on time that day.",How would Casey feel as a result?,like they failed,proud,likes their chances for a promotion,A
26033,Skylar followed her pets around trying to gather them up and the others helped as well.,What will Others want to do next?,needed to make room in their home,catch the pets next,go to the store next,B
26034,Jan bought a coffee as she did not sleep the night before.,Why did Jan do this?,drink the coffee,hold the coffee,more awake,C
26035,Alex was at a party and met a girl whom agreed to go home with him.,How would Alex feel afterwards?,ashamed of their behavior,unhappy about it,excited about it,C
26036,Ash used pins to represent the places on the map that he wanted to visit.,What does Ash need to do before this?,visit,buy plane tickets,read about rocket ships,B
26037,Lee told his friend to be nice to him or suffer the consequences.,How would Lee feel afterwards?,powerful,bored,frugal,A
26038,Ash got Cameron's towel for them after they took a shower.,How would Cameron feel as a result?,helped out,good,lazy,A
26039,Quinn required Alex's effort to cook dinner because it was a complicated recipe.,What does Quinn need to do before this?,drink a fifth of vodka before cooking,check and see if she has all the ingredients,go out and go dancing before cooking,B
26040,Sasha was about to make a pie for Thanksgiving. They turned the oven on.,What does Sasha need to do before this?,get taught,get training,get indgredients,C
26041,Jesse told it like it was after they all gathered.,How would Others feel as a result?,Rude,an honest person,Understanding,C
26042,Sasha packed her kid's backpacks with everything they would need for school that day.,How would her kids feel as a result?,loved by their mom,ready for vacation,ready to go home,A
26043,Alex deprived Sydney of the power accumulated throughout the years.,How would you describe Alex?,like he should've shared with Sydney,bad,bad for taking all the power,C
26044,Kendall let Carson's dog out since Carson had to work late.,What does Kendall need to do before this?,open the back door,pet the dog,bring the dog to their house,A
26045,Noah was applying to nursing school and asked Lee for a recommendation letter.,What did Noah need to do before this?,finish going to medical school,worthless,do good work for Lee to impress them,C
26046,"Everyone wondered who had played the prank, but Alex looked right at Skylar.",Why did Alex do this?,let Skylar knew they suspected them,let others know that Skylar was innocent,find out who did the prank,A
26047,jan considered the paper in detail and thought that overall it was not very good.,What will Others want to do next?,try harder,ignore the paper,write a better paper,A
26048,Sasha has a huge test tomorrow and spent the whole day and night studying in their room.,How would you describe Sasha?,get sleep,relax,Determined to be prepared,C
26049,Taylor stayed after school so she could play basketball.,How would Taylor feel afterwards?,left out,athletic,angry,B
26050,"Sasha knew, based on their experiences, that the heat would go out over the winter.",What will Sasha want to do next?,get some extra blankets,be cold,get some extra ice cubes,A
26051,Ash had too much stuff so she had a yard sale.,What will Others want to do next?,go to the grocery store,buy some of her stuff,mow the lawn,B
26052,Addison gave Riley the authority to manage in their stead and announced they were taking a vacation.,What will Addison want to do next?,avoid making a big mess at work,avoid taking responsibility for the crime,pass off responsibility on Riley,C
26053,Sydney was sick of having no friends so he gave Jesse's friends candy.,Why did Sydney do this?,wait for sydneys response,eat candy also,make them like him,C
26054,Sydney owned a bakery and designed a lot of different cupcakes to make that everyone loved.,How would you describe Sydney?,a good employee,like a good baker,a good baker,B
26055,Cameron walked his date to the door of her house. Cameron placed a soft kiss on their date before leaving.,What will Cameron want to do next?,stay longer,say goodnight,replay the memory,B
26056,Skylar kept Quinn from becoming a waitress after Quinn got a degree from a four-year college.,What will Skylar want to do next?,encourage Quinn to get another degree,find Quinn a job,motivate Quinn to challenges,C
