,context,question,answerA,answerB,answerC,correct
10701,"After studying for 4 years, Carson finally received their diploma with honors.",How would Carson feel afterwards?,let down and smug,confused yet complete,happy and successful,C
10702,Tracy could not start her car so she took Casey's.,What will Tracy want to do next?,Decide to stay home,Leave a note for Casey,Sell the car,B
10703,Ash marked every empty space in the room for the arranging of furniture.,Why did Ash do this?,make sure things will fit,"sort, label and organize the furniture",draw geometries on the walls,A
10704,Kai gave Austin their coat back after Austin left it at Kai's house.,What will Austin want to do next?,put on their coat,hang out with Austin,go home to their house,A
10705,Addison kept asking Sydney about dinner plans because she knew Becky asked Sydney to go to Applebees but Sydney denied having any plans.,How would Addison feel afterwards?,excited to go out to dinner with friends,going with Becky to dinner,included in dinner plans,A
10706,Bailey had a great job and was thrilled when she got a raise.,What will Bailey want to do next?,quit her job next,work hard,celebrate next,C
10707,Jan wanted to encourage their students so they offered prizes.,How would Jan feel afterwards?,Good that the students had something to work for,Glad the students were motivated to work,someone who encourages others,B
10708,"Kendall was playing chess with their friend, Bob.  Kendall moved another chess piece.",What does Kendall need to do before this?,analyze what Bob going to do,have fun,regret his move,A
10709,Kai took Casey to school then drove to the store for groceries.,How would Kai feel afterwards?,Like they started their day,Like Kai went shopping,Like they made it to school,A
10710,Jesse saved money for years so that they could buy a new car.,How would you describe Jesse?,proud,careless,diligent,C
10711,Carson pissed and moaned the entire trip because they wanted to go home and were tired.,Why did Carson do this?,be with the family,not be on vacation,Hard to understand,B
10712,Kai didn't want to see Casey again so they moved across country to another state.,What will Casey want to do next?,forget about Casey,track Kai down across the country,journey to Vegas for a weekend,A
10713,Bailey put up a new ad for her motorcycle for sale.,Why did Bailey do this?,hide her motorcycle,sell motorcycle,make others aware,B
10714,Kendall was a pastry chef who wanted to make a fantastic gingerbread house for Christmas.,How would Kendall feel afterwards?,quite amazed,very awed,like a perfectionist,C
10715,Jan was grabbed at the shopping center and was being pulled away. Jan tried to run away from it.,What does Jan need to do beforehand?,be at her house asleep,be at the shopping center,bite her attacker,B
10716,Riley got Jesse started. Jesse knew he always tried to get a rise out of her.,What will happen to Jesse?,she will get agitated,she will smile at Riley,stay away from Riley,A
10717,Ash put the new cardstock on a display shelf in the retail store.,How would Others feel as a result?,retail stocker,very awed,very mad,B
10718,Skylar worked hard to make the fundraiser for cancer research a success. Skylar thanked the committee for the funding.,How would Skylar feel afterwards?,like the have helped the comunity,like they have robbed the community,a person who likes to volunteer for worthy causes,A
10719,Kendall leaned forward to see the baseball game a lot better.,What will Kendall want to do next?,watch the game,show no concern,get to the baseball game,A
10720,Jesse kept their cards close to their chest when interviewing people for the job.,How would Jesse feel afterwards?,Like they can better choose a candidate,Like they gave to much away,interviewing people for the job,A
10721,Skylar played some pool with a group of friends.,What will Others want to do next?,go to the mall,bake a cake,play pool,C
10722,Jan improved Bailey's life and made Bailey so happy.,Why did Jan do this?,anger Bailey,be kind,hurt Bailey,B
10723,Aubrey saw her at school and gave a big hug that lasted a couple of minutes.,What will Aubrey want to do next?,happy,needed to go to school,indifferent,B
10724,Addison was congratulating Tracy for their work in the military. Addison dedicated Tracy's work to the service.,What will Tracy want to do next?,go overseas to serve,talk about the violence,tell Tracy he's proud of her,A
10725,Lee woke up early ready to go. Lee started the day.,How would you describe Lee?,awake,asleep,like they are successful,C
10726,Addison's fish died recently and Addison wanted to buy a replacement.,Why did Addison do this?,fill her aquarium,get a frog,discover that their fish was dead,A
10727,Because their battery died and the roads were covered with snow Carson was an hour late for work.,What will Carson do next?,sad,going to work early to cover a shift,going to make up an excuse for his boss,C
10728,Cameron found the kitten outside all dirty. Cameron gave the kitten a nice bath.,What does Cameron need to do before this?,fee the cat,start the bubbles,find the kitten,C
10729,"Bailey was an old friend of the family, since Bailey knew Tracy's father.",What will Tracy want to do next?,loved,stay away from Bailey,get to know Bailey,C
10730,sydney had stolen something from aubrey and aubrey made sydney explain.,What does Aubrey need to do before this?,see why Sydney stole,know why Sydney did it,find out something was stolen from her,C
10731,Sydney looked Kai in the eye when they were telling a lie to them.,How would Kai feel as a result?,happy with Sydney,proud of Sydney,upset with Sydney,C
10732,Taylor fixed a gaze upon Bailey and had a lot of things to talk about.,How would Taylor feel afterwards?,loved now,grateful for them,bored now,A
10733,Cameron got a good night's rest after taking long intense exercises during the day.,What does Cameron need to do before this?,go triathlon,run marathon,take shower,C
10734,Skylar drove home in their new car after trading in their old one to the dealer.,What does Skylar need to do before this?,take a bus to the dealer,sell their old car,call friends over,B
10735,Quinn asked Austin to describe the weather to him over the phone since it has been a long time since he had seen snow.,What will Quinn want to do next?,visit,be happy,go crazy,A
10736,Jordan told Riley hoped that things would get better.,What will Riley want to do next?,not change anything,ignore each other,do things differently,C
10737,Skylar impeded Quinn's progress so that Quinn could not get to an important meeting on time.,What will happen to Quinn?,proud,strong,be reprimanded,C
