,context,question,answerA,answerB,answerC,correct
16287,"Although it was an important review day before the final exam, Lee fell fast asleep during their first class of the day.",What will Lee want to do next?,use their notes from that morning to study,apologize to their professor for being rude,stay up all night,B
16288,Jesse faced every fear except for ski diving which was on his list next.,What will Jesse want to do next?,save money for skydiving lessons,cancel ski diving next,accomplish his goals next,A
16289,Sydney asked Riley for Casey's number after their friend was in an accident.,What will Sydney want to do next?,know Riley,tell Casey about the accident,needs a reason for contacting Casey,B
16290,Carson's house was on fire after there was a cooking mishap and needed help.,How would you describe Carson?,as stupid,cautious and careful,lacking in attention,C
16291,Alex ended their work day early and decided to relax in the park.,What does Alex need to do before this?,leave their work,have a good day,finish their work,C
16292,Riley accidentally cut her hair when she was trying to cut off a tag on her shirt.,What will she want to do next?,use more caution,leave her hair alone,look at her hair,A
16293,Kai gave Austin back their coat  with wholes on it after two weeks of having it.,How would Kai feel afterwards?,ashamed,are rough,happy,A
16294,quinn wanted her son to be a balanced person so she sent him to summer camp.,What will Carson want to do next?,enjoy summer camp,resent quinn,have a son,A
16295,Riley threw uncertainty upon the subject after bringing more evidence to light.,What will Others want to do next?,ignore the evidence,close the investigation,consider the evidence,C
16296,Quinn caused trouble and was punished later when he was caught.,How would you describe Quinn?,a trouble maker,Like putting him away,Like shunning him,A
16297,"Believing in their lucky powers, Riley collected a ton of clovers with four leaves.",How would you describe Riley?,energetic,boring,lazy,A
16298,Quinn was walking when Lee turned a corner and scared the wits out of Quinn.,Why did Lee do this?,walk slowly,thought that the path was clear,be quiet and sneaky,C
16299,Sydney accomplished Tracy's objectives easily and in plenty of time.,What will Tracy want to do next?,research tasks,express anger next,return the favor next,C
16300,Ash impressed their wife with the bouquet of flowers.,What will happen to Ash?,he will be hated,he will be rewarded,he will be  ignored,B
16301,Bailey returned to their home country to play songs for the people that night.,What will happen to Others?,loved now,put on a show,sing songs for people,B
16302,Jan skips breakfast and anxiously awaits her lunch break so she can go get some food.,What will Jan want to do next?,take her lunch break next,was running late,lose weight,A
16303,Robin was in search of a new car and saw one she liked. Quinn gave Robin an estimate of the car.,Why did Quinn do this?,ignore Robin and seek others,Negotiate the price for a deal,help Robin with her budget,C
16304,The back of the worker was completely broken by Jesse at the time.,What's going to happen to the others?,be happy that Jesse broke their back,be arrested,be hesitant to come around Jesse,C
16305,"Remy paid Casey's bill because Casey, their daughter, was still in college.",What does Remy need to do before this?,work long hours to make extra money,see Casey's grades,"doing okay,",A
16306,Jesse recently bought an e-book reader. Jesse liked to read.,What will Jesse want to do next?,find a library to get books,use their new device often,buy some books at the store,B
16307,Sasha entered Kai's house to set up the party.,What will Sasha want to do next?,be ready for Kai's birthday,fix the beverages,be ready for their anniversary,A
16308,Robin started school late because they slept through the alarm that they set.,Why did Robin do this?,felt exhausted this morning,went to bed at a reasonable time,felt fully rested this morning,A
16309,"Bailey gathered their nerve to play but unfortunately, Bailey lost the game.",How would Bailey feel afterwards?,lucky,upset,dedicated and ambitious,B
16310,Ash read Jesse's letter out loud to everyone in the room.,What does Ash need to do before this?,hate jesse,throw the letter away,read the letter,C
16311,Remy started reading the book the day before it was due to be returned to the library.,What will Remy want to do next?,check the book out again,was interested in the text,pay an overdue fee,A
16312,Jordan told Tracy to get the keys. They were going to watch a movie.,How would you describe Jordan?,socially awkward,a farmer,a good communicator,C
16313,Sydney replied back with a generic text because she didn't know the answer.,How would you describe Sydney?,not very smart,unsure and unaware,not generic,B
16314,Addison allayed their fears by imaging what the worst that could happen. It wasn't so bad.,What will Addison want to do next?,have a strong heart,get on with life,be terrifying,B
16315,Bailey took Kendall's girlfriend out to dinner but later felt guilty and wanted to tell Kendall.,What does Bailey need to do after this?,accept the consequences,ignore the consequences,hide from Kendall what they did,A
16316,Lee got their brother to help them with the project they were doing.,How would Others feel as a result?,help,proud of Lee's brother,ask his brother to help,B
16317,Taylor met Alex half way where they decided to meet for a date but he stayed out past curfew.,What will happen to Taylor?,get more allowance,be late too,get grounded,C
16318,Quinn sold their home and moved across the country to live in Florida.,What does Quinn need to do before this?,put their home on the market for sale,meet new people,decide they would not move house at all,A
16319,robin was a generous person so she provided shelter for kendall's childrens.,What will happen to Kendall?,she will be hated,she will be appreciated,keep the children safe,C
16320,Jesse gave Addison a lecture about physical fitness after Addison had trouble going up stairs.,What will Addison want to do next?,eat more foods,change eating habits,exercise less often,B
16321,Taylor picked up her file and called forth the first witness.,How would you describe Taylor?,prepared for the trial,confident in her ability as a lawyer,like she presented an excellent case,A
16322,Ashe sent their son the the store and was happy when he returned with enough food for the others as well.,What will happen to Others?,The others will leave,The others will prepare food,reward their son,B
16323,"After finding their locker filled with shaving cream, Robin declared war on Jan.",How would Robin feel afterwards?,sorrowful that they encouraged Jan's pranks,upset about the mess in Jan's locker,angry about Jan's pranks and want revenge,C
