,context,question,answerA,answerB,answerC,correct
850,O Ash e a Jordan foram ao jogo de basebol e o Ash comprou-lhes um cachorro quente e uma cerveja no estande.,O que é que o Ash e a Jordan vão querer fazer a seguir?,E Jordan gostava de ver o jogo e jantar,E Jordan levou os cachorros-quentes e cervejas para casa para comer,E Jordan gostava de ver o jogo e comer pizza .,A
851,A Robin conheceu um amigo no parque e almoçaram juntos.,Como descreveria a Robin?,Muito rude.,Estou contente por ter conhecido um amigo.,Muito simpático.,C
852,A Taylor voltou a pôr a televisão a funcionar mesmo a tempo do Super Bowl.,O que é que a Taylor vai querer fazer a seguir?,comprar uma nova TV,Ver futebol .,pesquisar como corrigir o problema,B
853,A Remy representou os interesses da Skylar no debate sobre a alteração do menu do almoço.,Como é que a Skylar se sentiria?,honrado,ofendido,Um amigo que me apoia.,A
854,O Jeremiah estava a candidatar-se à escola de enfermagem e pediu à Lee uma carta de recomendação.,O que Jeremias precisava fazer antes disso?,Não envolvido,Não está lá.,Ter concluído os pré-requisitos de enfermagem,C
855,Jesse visitou seus pais e teve uma grande conversa com eles.,Como Jesse se sentiria depois?,Em um bom relacionamento com seus pais,alienado,Amado,A
856,Kai percorreu um longo caminho enquanto treinava para a maratona.,Como você descreveria Kai?,Comprometida,Preguiçosa,muito cansado,A
857,O Casey pôs os pratos do Remy em ordem acima da pia no trabalho.,O que vai acontecer ao Casey?,Ninguém vai gostar dele.,Ele será apreciado .,Guarda os pratos.,B
858,O Ash não parava de ligar ao telemóvel do Casey e finalmente conseguiu falar com ele.,O que vai querer fazer o Casey a seguir?,Faça perguntas a Ash.,- Não. - Não.,Procura o número de telefone do Casey.,A
859,"Jan finalmente conseguiu realizar seu sonho de abrir uma galeria de arte. Durante a grande abertura, a galeria está lotada. Jan vende todos os itens que a galeria tinha para venda.",Que coisas vendia Jan?,Pinturas e esculturas,bem sucedido,Chapéus e bolsas,A
860,"Jordan e sua irmã tinham um bilhete extra para o concerto e seu amigo não podia pagar para comprar um, então Jordan deu a seu amigo o bilhete extra.","Com base em suas ações, como você descreveria Jordan?",um bom amigo,mesquinho e rude,Desconhecendo o que os outros precisam,A
861,Robin lançou uma sombra sobre todos com o mau humor deles e estragou a festa.,Como é que a Robin se sentiria depois?,pedindo desculpas pelo comportamento deles,muito negativo,Infeliz com a reação negativa.,A
862,O Sasha namorou a namorada do Quinn durante uns anos antes de se casar.,Porque é que o Sasha fez isto?,Fala com o Quinn .,Peço desculpa ao Quinn .,Amado,C
863,"A Riley ignorou todos os avisos sobre o tsunami da família, por isso a Riley foi levada pelo mar.",Como se sentiria a família?,devastado pela morte da Riley.,zangado com o Riley.,Estou entusiasmado com a morte da Riley.,A
864,A Addison fez o Jordan ajustar o comprimento das calças antes de ir à festa.,Porque é que a Addison fez isto?,Aprovar o novo comprimento,mantém o Jordan popular,Colocar a Jordan em perigo.,B
865,"Casey quebrou o beijo da Cameron, contando-lhes as notícias sobre a guerra.",O que é que a Cameron vai querer fazer a seguir?,Beija o Cameron .,forte,Aborrecido.,A
866,O Ash demorou muito a chegar lá e chegou tarde.,Como é que o Ash se sentiria depois?,Feliz e animado,culpado e patético,Feliz e emocionado,B
867,Remy preparou outra refeição para sua mãe.,O que os outros vão querer fazer a seguir?,ir às compras de supermercado,Outros querem aprender a cozinhar,Outros querem afastar Remy,B
868,A Jan ia no camião de nabos para o parque e caiu do camião.,Como se sentiria Jan depois?,Senti-me bem.,Tive de coxear até ao parque.,ingênuo,C
869,Jesse foi para casa com Taylor porque eles conseguiram um novo vídeo game da loja.,Por que Jesse fez isso?,jogar o jogo,evitar o jogo,encontrar uma tv,A
870,Jordan produzia algumas caixas de biscoitos que eram sempre muito procurados anualmente.,O que os Outros vão querer fazer a seguir?,Outros vão começar a devolver os biscoitos porque estavam estragados.,Outras pessoas vão fazer pedidos para os biscoitos do Jordan.,Fazer mais biscoitos para ganhar mais dinheiro,B
871,O Remy guardou o brinquedo do Jan porque eles tinham acabado de brincar.,Porque é que o Remy fez isto?,limpar,Não faça nada.,Aborrecer-se,A
872,O Cameron queria vender o carro.,O que Cameron vai querer fazer a seguir?,Tente encontrar alguém para comprar o carro,Limpe o carro mais algumas vezes,Ir para a lavagem do carro,A
873,Jan é médica e trata a Addison por um distúrbio.,Porque é que o Jan fez isto?,precisava de medir os quadris da Addison.,Precisava de fazer um vestido.,Precisava de fazer a Addison correr.,C
874,Cameron ficou preocupado e mandou uma mensagem rápida e curta.,Porque é que a Cameron fez isto?,Não consegui decidir as coisas certas para dizer nele.,Pensei que uma mensagem seria fixe.,Estava a sentir-se calmo e decidiu tomar as coisas com calma.,B
875,Sydney fez seu aniversário especial.,Por que Sydney fez isso?,Preparado para a festa,foi bom,Compra de material de festa,B
876,A Taylor estava a fazer uma entrada de cimento e pressionou as mãos da Skylar no cimento.,Como é que a Taylor se sentiria depois?,É como começar de novo.,Pensaria que as impressões de mão não brilhavam .,aquecer em direcção às impressões da mão,C
877,Jordan não deixaria Kendall usar o Super Nintendo que ele só comprou.,Como descreveria a Jordânia?,íntegro,vergonha de o fazer,responsabilidade em fazê-lo,A
878,A Sydney viu o que estava a fazer barulho e apagou-o.,Porque é que a Sydney fez isto?,seguras,Odeiava o barulho.,Deixa-o continuar.,B
879,Ash entusiasmou a Kendall quando apareceu com um smoking e um buquê de margaridas.,Porque é que o Ash fez isto?,Diz à Kendall para ir para casa.,mau,- Faz com que a Kendall os conheça.,C
880,O Jesse estremeceu a gaiola do Casey e assustou os oito bebés do Casey a meio da morte.,Como se sentiria o Jesse depois?,Desculpa depois de ela ver o que aconteceu.,Desconsiderado e rude.,Como matar a Casey por lhe ter mordido o dedo.,A
881,Bailey perguntou se Jesse ia e ficou contente por saber que ia.,Como Jesse se sentiria?,egoísta,Querido como resultado,Muito mau .,B
882,"O Jesse queria sair do país, por isso apanhou um avião para a França.",O que é que o Jesse vai querer fazer a seguir?,Arranja uma nova identidade.,Precisava comprar um bilhete.,Voe para casa .,A
883,A Riley manteve a Bailey em contacto porque eram amigos próximos.,O que vai querer fazer a Bailey a seguir?,chamem-se uns aos outros,Contacte regularmente o Bailey.,Ignoram-se um ao outro.,A
884,Skylar foi ao aeroporto e chegou a um voo de avião para um novo país.,Por que o Skylar fez isso?,ser equivocado,ir a um lugar novo,< < < < < < < < < ,B
885,"Remy perseguiu o objetivo porque a pessoa desistiu, mas Remy sabia como o realizar.",Como descreveria o Remy?,Uma pessoa focada,Uma pessoa fraca.,uma pessoa preguiçosa,A
886,Addison amava e respeitava sua mãe e sempre queria ouvi-la.,Porque é que a Addison fez isto?,Desrespeitar a mãe dela.,rebelando-se contra a mãe dela.,ser uma boa pessoa,C
887,"Depois de passar todo o verão juntos todos os dias, Sasha desenvolveu a atitude de Austin.",O que vai acontecer com Austin?,Aproxime-se de Austin,Confrontar Sasha,Torne-se como Austin,B
888,"A equipa da Skylar fez um trabalho fantástico, por isso ele levou toda a gente para almoçar.",O que vai acontecer à Skylar?,Aproximar-me da equipa,Eles vão desfrutar do almoço .,ficar chateado com a equipa,A
889,Quinn muitas vezes se ofendeu com as observações normais das pessoas.,Como Quinn se sentiria depois?,Sentindo-se com raiva,o sensível,Preguiçosa,B
890,Remy foi para uma caminhada um dia e acabou conversando com o vizinho.,Como descreveria a Remy?,Uma pessoa que saiu para uma caminhada,Uma pessoa que andou com o vizinho,como um bom vizinho,C
891,Lee alugava uma casa de praia para eles e todos os amigos e partia de todos os,O que Lee precisa fazer antes disso?,anular os convites para os seus amigos,check out beach house rentals,ignore beach house rentals,B
892,"Sasha era a nova amiga da Addison e a Addison esperava que Sasha conhecesse a família deles, por isso a Addison convidou a Sasha e a Sasha acabou a jogar com o pai da Addison.",Como se sentiria Addison?,Não ficaria satisfeito.,Seria triste.,- Estou contente.,C
893,"Embora não fosse a intenção deles ser malvados, os amigos não incluíram Kai em seus planos de fim de semana, pois Kai falava muito alto e com muita frequência e Kai dava dores de cabeça às pessoas.",Como se sentiriam os Outros?,Mal para ter dores de cabeça do Kai.,Culpado por não ter incluído o Kai.,Aliviado por o Kai não ter sido incluído.,C
894,A Robin partiu os óculos do Quinn sem sequer perceber.,O que vai acontecer ao Robin?,Preciso de comprar óculos novos.,Desculpem-me .,Não conseguir ver,B
895,"Depois de ouvir sons muito interessantes saindo do quarto de seus colegas de quarto, Bailey abriu lentamente a porta e espreitou para dentro.",Como descreveria a Bailey?,"Aliviado, foi só o vento.",Com medo do fantasma.,Muito curioso.,C
896,Quinn ligou para o senhorio para apresentar uma queixa sobre o uso de drogas do vizinho.,O que o senhorio vai querer fazer a seguir?,Organizar uma inspecção para despejar os inquilinos,fazer com que o vizinho pare de usar drogas,impedir que o vizinho desvalorize o bairro,A
897,O Aubrey mostrou a Bailey o seu apreço.,O que é que o Aubrey vai querer fazer a seguir?,Diz obrigado,Não digas nada.,Prepara-te para apreciar Bailey .,A
898,Kai colocou as pastas em ordem e disse ao seu amigo para as proteger dos outros.,O que é que o Kai precisa de fazer antes disto?,Compre uns biscoitos.,Procure uma máquina de venda automática,Procure pastas,C
899,"A Riley encontrou um relógio novo ao pai, roubou-o da loja e foi apanhada.",O que vai acontecer ao Riley?,ser amado,ser multado,Ficar desapontado com o Riley.,B
900,Skylar conheceu Alex pela primeira vez e foi amor à primeira vista.,Como o Alex sentiria como resultado?,sentira-se feliz,sentiram-se bem,Sentir- se constrangido pelo Skylar,A
901,"Robin passou a fita sobre o peito do Carson, o que o fez sentir-se honrado e incluído.",O que é que o Carson vai querer fazer a seguir?,Encontre a fita .,Punir o Robin.,Abraço Robin,C
902,Jordan pagou a parte de Jan e foi a melhor parte naquele ano.,O que vai acontecer com Jan?,Preguiçosa,rico,Passivo,B
903,Tracy teve uma ideia criativa e queria implementá-la.,O que é que a Tracy vai querer fazer a seguir?,Faça outra pintura.,Guarde a pintura,Despeje o quadro.,B
904,O Jordan verificou o correio porque estava à espera da carta de aceitação da faculdade.,O que é que a Jordan precisa de fazer antes disto?,ir à farmácia,desistir da escola,Escolha uma faculdade,C
905,Ash sentiu-se cansado e despreparado para o teste depois de ficar no concerto da noite anterior.,Como descreveria o Ash?,Não tem certeza de passar no exame,Um guitarrista muito talentoso.,Um grande fã de rock and roll,A
906,"Austin tornou-se o treinador supremo de todas as equipas, por isso, Austin aconselhava os jogadores em todos os assuntos.",Porque é que o Austin fez isto?,prejudicar os outros,ser egoísta,Cumprir o sonho dele de ser o melhor treinador.,C
907,A Kendall estava a fazer espaguete e parecia que ia ser bom.,Porque é que a Kendall fez isto?,Coloque sabor na panela,Tenha um bom jantar .,Coloque macarrão na panela,B
908,"Ash tentou fazer o teste da Addison, que era mais difícil.",Como descreveria o Ash?,Como um fracasso.,Querendo fazer um teste mais difícil,Inteligente,B
909,"A Ash precisava de acordar cedo para ir trabalhar, por isso eles acordaram cedo.",Como é que o Ash se sentiria depois?,Eles precisam de mais sono .,Como ir trabalhar.,cansado,B
910,"A Aubrey e o marido assistiram ao programa preferido no quarto, ontem à noite antes de irem dormir.",O que é que o Aubrey vai querer fazer a seguir?,Diverte-te,Vai para a cama.,Ge debaixo dos cobertores,B
911,"A Cameron mudou-se e estava a tentar lembrar-se da cor dos olhos da Ashes, talvez fossem azuis.",Como se sentiria a Cameron depois?,Estou feliz por estar numa nova cidade.,Estou feliz por pensar neste amigo.,Triste que ele não se lembrasse com certeza.,C
912,A Bailey roubou coisas à Jan no passado.,Como descreveria o Jan?,Compassivo,Vingançoso,enganado,C
913,"O Quinn reparou nos dedos sujos do Casey, por isso cavou-os para os limpar.",O que é que o Quinn precisa de fazer antes disto?,Reparem nos dedos do Casey.,Leva o Casey para a escola.,Fique limpo.,A
914,A secretária do Remy estava desordenada e estava a afetar o desempenho do trabalho.,Porque fez o Casey isto?,Obrigado Casey pela ajuda.,Queria melhorar o desempenho do Remy.,Ajuda a Casey a organizar a secretária.,B
915,"O Quinn estava a contar uma história que tinha escrito à Tracy, e a Tracy sentou-se e imaginou o que o Quinn estava a ver na cabeça dele.",Como se sentiria a Tracy depois?,desanimado,assustado,surpreendida.,C
916,O Beily disse algo ao Sasha e o Sasha acreditou na palavra do Bailey.,Como descreveria a Sasha?,Mentir,enganado,- Não é verdade.,B
917,Cameron levou este plano a efeito porque ninguém mais o faria.,O que os Outros vão querer fazer a seguir?,fazer,Uma boa pessoa.,Acaba o plano.,C
918,"Casey morava a 20 milhas de distância do Kai, e Casey cuidava dos filhos do",O que é necessário para o Casey antes disso?,necessidade de ter a capacidade de sentar o bebê,encontrar um caminho para o Kai's,Aprender muito a paciência,A
919,Cameron contou aos amigos de Jesse sobre isso para que eles também soubessem.,O que vai acontecer com Jesse?,eles não sabem,eles o conhecerão,será ignorado,B
920,Tracy e Alex formaram uma associação para ajudar outras pessoas.,O que é que a Tracy vai querer fazer a seguir?,Ajudar aqueles que estão sem dinheiro,ajudar os viciados em drogas,ser informado,C
921,O Remy namorou durante três anos antes de decidir que não gostava.,O que vai acontecer ao Remy?,estar sozinho para sempre,Encontrar uma alma gêmea,Casar-se,A
922,O Casey pôs os pratos do Remy em ordem para que a casa parecesse limpa.,Como se sentiria o Remy?,mau,limpo,sujo,B
