,context,question,answerA,answerB,answerC,correct
461,Kendall ficou em casa quando estava a chover lá fora naquela noite.,O que é que a Kendall vai querer fazer a seguir?,Vê os relatórios.,Fica em casa .,manter os outros seguros,A
462,Jan foi à galeria de arte e viu as obras de Kendall.,O que vai acontecer com Kendall?,Orgulhe-se de suas obras,Ignorar a opinião de Jan,Envergonhar-se de suas obras,A
463,"Apesar de ter algumas dúvidas sobre sua decisão, Sasha renunciou dentro do escritório de Casey.",Como Sasha se sentiria depois?,infalível,ambíguo,Lamentável,C
464,O Jesse apanhou a Sasha a roubar a carteira dela.,O que é que o Jesse vai querer fazer a seguir?,Desamigo Sasha após o incidente,Amo Sasha depois do incidente.,Percebeu que a carteira dele tinha desaparecido.,A
465,"Kendall VB gostava muito da pessoa, Kendall gostava de quase toda a gente.",Como descreveria a Kendall?,como ser amigo deles.,Pensamento externo,Como conhecê-los melhor.,A
466,"Todos os dias, quando acordavam, Jordan começava a beber álcool imediatamente.",Como descreveria o Jordan?,beber uísque,beber álcool imediatamente,um alcoólatra,C
467,A Bailey estava a ter dificuldades na relação e o Quinn deu-lhe os melhores conselhos sobre como lidar com isso.,Porque é que o Quinn fez isso?,Queria ajudar.,Queria ser um mau amigo.,Agradeço Bailey.,A
468,"Taylor não tinha ele, mas sabia que ele poderia conseguir a partir de seu amigo.",O que é necessário para Taylor diante disso?,Chamar a sua amiga,Ir ao seu closet,Ir ao seu vestido,A
469,Kai deu liberdade às pessoas com o seu novo poder.,Porque é que o Kai fez isto?,Ele acreditava neles.,Ele odiava-os .,Ele era egoísta .,A
470,"A Robin precisava de uma opinião, por isso perguntou à Kai sobre a roupa.",Porque é que a Robin fez isto?,Ouve o que o Kai tinha a dizer .,Manipula Kai para lhe fazer elogios.,encoraja o Robin,A
471,"A Ash foi testada para um gene de cancro da mama, por isso a Ash reduziu o risco por fazer uma mastectomia.",Porque é que o Ash fez isto?,Faça alguma pesquisa.,falar com um médico,garantir que ela viveria uma vida longa e livre de câncer,C
472,"A Aubrey e o Carson deviam encontrar-se no restaurante, mas o Carson trabalhava até tarde, por isso o Carson juntou-se ao Aubrey mais tarde.",O que é que o Aubrey vai querer fazer a seguir?,Diz ao Aubrey que estão atrasados .,Ligue para confirmar com o Carson que eles estarão lá .,Esperam para comer a refeição deles .,C
473,Casey decidiu acabar com Kendall porque eles não os amavam muito.,O que vai querer fazer o Casey a seguir?,Fala com a Kendall .,Tente ganhar o Casey de volta.,Vai para casa e chora .,A
474,Addison queria correr uma maratona no verão e esperava que sua perna estivesse curada até lá.,Como descreveria a Addison?,alguém com uma perna quebrada,uma batata de sofá,Querendo treinar mais e fazer exercício,A
475,Ash mordeu a cabeça de Robin quando eles deram uma mordida nela.,O que Ash vai querer fazer a seguir?,Gritar,ser feliz,ser orgulhoso,A
476,Jordan gosta de intimidar pessoas na escola. Jordan pendurado louie por suas cuecas no poste da bandeira.,O que vai acontecer com a Jordânia?,Contando sobre a Jordânia,ter problemas na escola por ser um valentão,ensinar o resto das crianças na escola como fazer isso,B
477,Kendall pediu dinheiro emprestado para comprar um cachorro novo depois que o cão dela morreu.,Porque é que a Kendall fez isto?,brincar com o filhote novo,Nunca mais possuas outro animal de estimação.,uma tartaruga como animal de estimação,A
478,Remy estava zangado porque ela não podia sair e brincar.,Como se sentiriam os Outros?,Estou contente com o Remy.,Estou chateada com o Remy.,Feliz com o Remy.,B
479,Jesse era um sacerdote e muitas vezes fazia confissões onde Jesse perdoava os homens pelos seus pecados.,Como se sentiria o Jesse depois?,Como se estivesse a fazer o seu dever.,Era uma pessoa religiosa.,Era católico.,A
480,"Depois de fugir do prédio em chamas, a Skylar escapou com a vida.",O que vai a Skylar querer fazer a seguir?,Certificar-me que as outras pessoas estão bem.,atear fogo a algo.,Queria voltar para o seu povo.,A
481,"A Jordan ouviu falar da mulher com filhos pequenos que acabou de perder a casa, por isso a Jordan deu brinquedos a uma menina.",Porque é que a Jordan fez isto?,mostrar amor e compaixão,- Não. - Não.,Cuidado com a menina .,A
482,Kendall chegou à festa de fim de ano e bebeu umas bebidas com amigos.,Como se sentiriam os Outros?,irritado com Kendall,Como deixar a festa.,Como sair com a Kendall.,C
483,A Aubrey levou o saco da Taylor e voltou mais tarde.,O que é que a Taylor vai querer fazer a seguir?,Não sejas descuidado.,ser descuidado,Fique arrumado,C
484,"A Tracy pediu ao Lee para agradecer, mas ele não gostava de participar dessa tradição.",Como descreveria a Tracy?,irritado pela obstinação de Lee,Agradeça,ofendido pela falta de participação de Lee.,C
485,Lee decidiu não ir na viagem e mandou o navio embora.,O que é que o Lee vai querer fazer a seguir?,Nada atrás do navio .,Salta para o oceano .,Vai para casa descansar.,C
486,"Querendo melhorar sua base de conhecimento e outras partes de si, Aubrey fez o curso de Kendall.",Como é que o Aubrey se sentiria depois?,Não ficaria satisfeita com o conhecimento dela.,um estudante,mais iluminado,C
487,"O Jesse viu um grupo de pessoas a agredir uma pessoa na escola, por isso, eles agiram.",Porque é que o Jesse fez isto?,Queria começar uma briga.,Parem os valentões.,Queria proteger a pessoa.,C
488,Tracy tinha um novo prato num restaurante e experimentou a receita em casa.,Porque é que a Tracy fez isto?,limpar a cozinha,Desfrute da comida.,lavagem de pratos,B
489,Kendall pegou a corda e começou a subir com todas as suas forças para chegar ao topo.,Como se sentiriam os Outros?,Como se tivessem feito o melhor que podiam.,Celebrar o que fizeram.,Desfrute da vista .,B
490,"A Kendall era uma boa pessoa, por isso levou as crianças ao museu.",Como se sentiria a Kendall depois?,generoso,Como Kendall foi simpática com as crianças,egoísta,A
491,"A Casey é do gosto da Jan, por isso ela ofereceu-lhe o emprego.",Como se sentiria Jan?,sem energia,zangado com a oferta,Espero que ela aceite.,C
492,"A Quinn trabalha na Macy's e a amiga dela, a Robin, estava a fazer compras, e a Quinn deu ao Robin o desconto para funcionários.",Como se sentiria Robin?,muito ansioso,Muito felizes por terem recebido um desconto.,Muito confuso.,B
493,"Depois de testemunhar o incidente de bullying, Remy perguntou a Taylor a razão pela qual isso aconteceu.",Como descreveria o Remy?,Preocupado com o Taylor.,zangado com o incidente,interessados,A
494,"Addison participou da luta pela igualdade de direitos para todos, pois Addison achava que todos deveriam ser tratados de forma igual.",Como descreveria a Addison?,uma pessoa injusta,Uma pessoa má.,Uma boa pessoa.,C
495,A Riley ligou ao Jesse hoje para os convidar para uma festa naquela noite para jantar.,O que é que o Jesse vai querer fazer a seguir?,planejar o que vestir,Escolher uma roupa para a festa,Preparem-se para ir.,B
496,A Bailey comprou um livro novo ao pai da Tracy como presente de aniversário.,O que vai querer fazer a Bailey a seguir?,Sei que é o aniversário dele.,Fique com o livro.,Dê o presente a ele .,C
497,Aubrey abriu a boca inchada de Kai para dizer algo e depois foi embora.,O que Kai vai querer fazer a seguir?,Passar para outra coisa,Saiba o que aconteceu,Tenha cuidado,B
498,Jordan disse à Addison que eles tinham dito algo que era cruel para eles.,Como é que a Jordan se sentiria depois de lhe ter dito isso?,É triste que ela tenha quebrado a sua confiança.,Confiante de que ela se defendeu,tão zangado,B
499,A Bailey teve de ir ao médico para obter resultados e não foi bom.,Como é que a Bailey se sentiria depois?,visitar o médico,devastado com a notícia,alguém que possa estar doente,B
500,A Bailey queria tanto uma bicicleta que planeou como a conseguir.,Que plano justo vai o Bailey inventar?,começou a sugerir à irmã dela para dizer à mãe e ao pai,Conheça o preço de uma bicicleta,Começou a deixar as aulas para fazer trabalhos ocasionais,A
501,Carson deu dinheiro à Kendall para comprar almoço quando ela percebeu que não tinha comida em casa.,Como se sentiria a Carson depois de lhe dar dinheiro?,Envergonhada pela sua situação .,generoso e atencioso,Desrespeitado e usado,B
502,Carson juntou-se a uma banda e fez um bom trabalho a cantar as músicas.,Como se sentiriam os Outros?,Um bom cantor.,Muito zangado.,Muito feliz.,C
503,Jan fez as pessoas rirem no início da apresentação com uma piada.,Porque é que o Jan fez isto?,alienar o público,estabelecer camaradagem,Faça o discurso dela.,B
504,Sasha declarou guerra à Rússia no jogo de tabuleiro com amigos.,Como se sentiriam os Outros?,- Muito indisciplinado.,Muito calmo.,Feliz com a escolha dela.,C
505,"O Casey estava doente por comer comida de porcaria, por isso a Kendall mudou a dieta do Casey para ser mais saudável.",O que vai acontecer ao Casey?,Agradeça a Kendall .,Continuas a ficar mais doente.,receber uma indemnização,A
506,Os dois homens de negócios foram levados para a floresta pelos bandidos da máfia e depois Austin foi forçado a cavar as suas próprias sepulturas.,Como descreveria o Austin?,condenado,assustado,Alguém envolvido em problemas.,A
507,Sasha levou a sua equipa de hóquei à vitória bloqueando todos os gols.,Como descreveria a Sasha?,um jogador de equipa,Um bom defensor.,Um bom amigo.,B
508,O Carson viu um carro a passar à frente dele e fez barulho com a buzina.,O que é que o Carson precisa de fazer antes disto?,avaliar a situação,Desviar para a faixa seguinte,Põe o acelerador .,A
509,Ele a levou da escola porque ela se queixou de uma erupção no braço.,Como se sentiria a Kendall depois?,doente,Preocupado com isso.,Nada de nada .,B
510,"A Addison levantou-se, preparou-se e dirigiu-se para o parque local onde se esticaram durante 10 minutos e depois correram 8 km.",O que é que a Addison vai querer fazer a seguir?,Precisava de encontrar o parque.,- Vai tomar banho .,evitar ir para casa,B
511,"Carson estava a concorrer a um cargo, por isso anunciou-o a todos num discurso.",O que é que o Carson vai querer fazer a seguir?,mudar de ideias sobre se candidatar a um cargo,Subornar as pessoas para votarem nele.,falar sobre sua experiência,C
512,O Addison foi almoçar durante um mês e finalmente encontrou um lugar para o Carson.,Como descreveria a Addison?,útil,Meanspirited,egoísta,A
513,Gabriel estava aplicando a escola de enfermagem e solicitou a Lee uma carta de recomendação.,O que Gabriel precisou fazer antes disso?,ser feliz,terminar indo para a faculdade de medicina,fazer bons trabalhos para Lee para impressioná-los,C
514,Sydney tornou-se muito famosa depois de fazer uma captura incrível no jogo de beisebol.,Como descreveria Sydney?,Deixando-os subir à cabeça.,Poderiam ser melhores.,Um grande atleta.,C
515,"O Casey limpou a Taylor de toda a injustiça, ao passar pelo caminho.",O que é que a Taylor vai querer fazer a seguir?,Seja virtuoso.,ser rico,Ver que Taylor era injusto e fora do caminho,A
516,Jesse dirigiu para casa de trabalho um dia e descobriu a verdade.,O que é necessário para Jesse antes disso?,compreender,run away,ocultação,A
517,A Jan ensinou os filhos do Casey na faculdade depois de eles terem ensinado o Casey.,Como se sentiria Jan depois?,Uma afinidade com Jan,ensinaram mais de uma pessoa na família,orgulhoso do Jan,B
518,A Bailey sentiu-se dorida depois de correr 16 km na chuva.,O que vai querer fazer a Bailey a seguir?,Saia das roupas molhadas.,Sai da piscina molhada.,mergulhar o pão no leite para a sopa quente,A
519,Jan caiu do caminhão de nabo enquanto andava com sua irmã.,O que Jan precisa fazer antes que isso aconteça?,bail hay para o pai,Use um cinto de segurança,subir no caminhão nabo,C
520,A Riley deu o filho para adoção porque não podiam mais cuidar dele.,O que vai acontecer ao Riley?,Arrependeram-se da decisão.,Consola Riley,Adotar a filha da Riley.,A
521,"O Jesse precisava de boleia com o carro na oficina, por isso chamou um táxi.",Como descreveria a ação do Jesse?,dependente do transporte público,incapaz de sair de um sarilho,uma pessoa engenhosa,C
522,Estava chovendo muito antes do piquenique e tudo estava molhado.,Porque é que a Cameron precisava de fazer isto?,Desfrute da tempestade dramática,Deixe as crianças brincarem nas poças .,Certifique-se que a comida não fique ensopada,C
523,Alex ajudou Austin a fazer as tarefas da casa.,Como se sentiria o Alex depois?,Como se pudessem fazer um favor a um amigo.,É bom fazer um favor a um amigo .,Amado,B
524,Casey foi a uma festa de boas-vindas e fez novos amigos.,O que Casey vai querer fazer a seguir?,Vista-se para a festa,Passar tempo sozinho,Chame seus novos amigos,C
525,"Depois de quebrar a perna em um acidente muito ruim, Taylor usou muletas.",O que Taylor vai querer fazer a seguir?,Jogue-os fora,Tome uma decisão perigosa,Tenha cuidado,C
526,Kendall assustou o cão porque tinha medo do que aconteceria.,O que é que a Kendall vai querer fazer a seguir?,Temer cães.,encontrar alívio,Mata o cão.,B
527,O Remy deixou a Kendall vencê-lo no jogo.,Porque é que o Remy fez isto?,Senti pena da Kendall.,Uma boa pessoa.,Parabéns a Kendall pela vitória .,A
528,"Carson estudou a semana toda, mas ainda assim não passou no teste de matemática.",O que é que o Carson precisa de fazer antes disto?,Vai dormir.,Um mau examinador.,Seja jovem.,A
529,O Jesse foi à casa da Riley e matou o cão dela por raiva.,O que é que o Jesse vai querer fazer a seguir?,Sabes que o Riley tem um cão ?,Luta com o Riley .,Conversa com o Riley .,B
530,"Procurando passar algum tempo com a natureza, Riley passou uma noite na floresta.",O que é que a Riley vai querer fazer a seguir?,Vai fazer uma caminhada .,passar tempo no telemóvel,relaxado,A
531,A Skylar levou as crianças ao parque de diversões.,O que vai a Skylar querer fazer a seguir?,Volte para casa.,Pagar os bilhetes,Dirigir para o parque,A
532,"O Riley viu a diferença entre a ofensiva e a defesa, mas puxou a linha, já que ele jogou para ambos.",O que é que a Riley vai querer fazer a seguir?,instigar a luta,Discutir com os grupos,As coisas acabaram bem .,C
533,Robin falou o que estava na mente do Alex porque ele não estava tímido sobre isso.,O que é que a Robin precisa de fazer antes disto?,Dê mais pensamentos,Precisava de ver a mente do Alex.,precisava de entender a mente do Alex.,C
534,"Enquanto Sydney estava fora do país de férias, Bailey alimentou seus peixes.",Como você descreveria Bailey?,Alegre,Carismático,Responsável,C
