,context,question,answerA,answerB,answerC,correct
550,Sasha queria ser promovido e tomou um atalho dormindo com o CEO da empresa.,Como descreveria a Sasha?,Uma mulher atraente.,Envergonhados de si mesmos.,Lamentam as suas ações.,A
551,"A Cameron estava a ganhar no casino, por isso o Carson também tinha hipóteses com os dados.",Porque é que a Cameron fez isto?,Ganhar no póquer,jogar blackjack,Ganha outra vez.,C
552,"Quinn foi para o Havaí para férias, então ela não estava mais disponível para trabalhar.",O que os outros vão querer fazer a seguir?,Contratar um trabalhador temporário,Faça uma pausa,divirta-se,A
553,Aubrey assumiu o comando e colocou os planos em movimento porque ninguém mais estava se intensificando.,Como Aubrey se sentiria depois?,Assertivo e confiante,Como um go-getter,Como um preguiçoso,A
554,O Robin fugiu de lá depois de perceber que a votação não era a seu favor.,Como descreveria a Robin?,energético,envergonhado,Preocupado com isso.,B
555,"A Bailey teve de ir às compras, mas não podia deixar os miúdos sozinhos, por isso, teve de os colocar nos bancos do carro.",Como descreveria a Bailey?,negligente como pai,um pai responsável,Sempre a cuidar dos filhos dela.,C
556,A Riley disse a todos que a Jan estava grávida e a Jan queria que fosse ela a anunciar.,Porque é que a Riley fez isto?,orgulhoso,ser desconsiderado,inteligente,B
557,"Quinn reduziu a água em dois fatores, pois queria poupar alguma água.",Como descreveria Quinn?,em causa,prazer e prática,satisfação e conteúdo,A
558,A Sasha queria tanto um cão para proteger e fazer companhia que no fim de semana passado fui ao veterinário e comprei um.,Porque é que o Sasha fez isto?,ter alguém para cuidar,passear o cão,comprar comida para cães,A
559,A Skylar fazia parte de uma equipa que estava a perder o jogo no quarto quarto.,O que vai a Skylar querer fazer a seguir?,Fiquem leais à sua equipa.,Diz à equipa para jogar o jogo,Diz à equipa para se esforçar mais.,C
560,O Remy era um pescador experiente e estava na água com o Kai.,O que é que o Remy vai querer fazer a seguir?,Atira a linha .,Coloca o barco na água.,Convida o Kai para o barco .,A
561,O Casey molhou o chão e decidiu limpá-lo mais tarde no dia.,Como descreveria o Casey?,muito preguiçoso.,Muito zangado.,muito bem sucedido,A
562,Ash usou um X para representar o tesouro no mapa que criou para o jogo das crianças no parque.,Porque é que o Ash fez isto?,Faça um jogo divertido,"- Não, não.",Usou um X para representar o tesouro.,A
563,O Kendall arranjou a carroça do Quinn e a Quinn nem lhe agradeceu.,Como Kendall se sentiria depois?,Aproveitando-se de,egoísta,Desapreciativo,A
564,"Sydney observou sangue nas mãos de um corte, então lavou as mãos.",O que é necessário para Sydney antes disso?,encontrar sabão e água,lave o sangue das mãos,ir ao carro e dirigir,A
565,Bailey levou o casaco de todos para o armário como uma demonstração de cortesia.,O que Bailey vai querer fazer a seguir?,passar por eles para descobrir quem os possui,garantir a segurança dos casacos,Jogue-os todos no armário,B
566,Kendall deu a Skylar uma piscadela depois de passar por ela na festa.,Como você descreveria Kendall?,muito atraente,flertou com,flirtatious,C
567,O Aubrey deu à namorada sapatos novos e uma roupa para o aniversário.,O que os Outros vão querer fazer a seguir?,encontrar a preferência de sapatos da namorada,Encontrar o tamanho do sapato da namorada,Veja como os itens se parecem,C
568,Cameron comprou um casaco novo e usou-o numa festa à noite.,O que é que a Cameron precisa de fazer antes disto?,comprar um jet ski,alugar um smoking,ir a uma loja,C
569,"Depois de ter sido chamado por ter falhado no teste, Casey ficou vermelho.",Como descreveria o Casey?,Envergonhado.,Responde à pressão externa,envergonhado,A
570,"Os amigos do Carson estavam a discutir por causa de uma tolice, mas o Carson limpou as mãos do drama.",Como se sentiriam os amigos?,Querendo resolver a sua diferença,Estou chateado com o Carson.,Feliz com o Carson .,B
571,"A Skylar sempre comprava comida demais, por isso pensou em partilhá-la com os vizinhos.",O que vai a Skylar querer fazer a seguir?,Compartilhem a comida a seguir.,Desorganizar-se,Não sejas mal-humorado .,A
572,"Robin usa camisetas com ditos obscenos no trabalho. Depois que o chefe de Robin disse que suas roupas estavam levantando sobrancelhas, Robin resolve mudar a forma como eles se vestem.",O que vai querer fazer a seguir?,Pense nas escolhas de roupas antes de começar um turno de trabalho,Segue as regras do restaurante e o código de vestimenta.,Livra-te das camisetas que têm palavras obscenas .,A
573,"Quinn disse coisas más à Robin, num esforço para ferir intencionalmente os sentimentos dela.",Como descreveria o Quinn?,cruel,simpático,Cuidadoso,A
574,Carson atravessou a costa de barco e teve de esperar para voltar para casa.,O que é que o Carson precisa de fazer antes disto?,Pensem em como atravessar a praia .,recusar-se a tomar um barco,Fique em casa.,A
575,Kendall recebeu conselhos sobre sua doença do médico e seguiu-os.,O que é que a Kendall vai querer fazer a seguir?,Expor-se aos germes,informar o médico sobre a sua doença,Recuperar-se da doença,C
576,Jan ensina uma aula de futebol para crianças. Cada aluno é testado em como bem eles podem chutar um gol. As crianças realizaram bem a tarefa.,Como Jan se sente sobre isso?,Orgulha-te,Ensinar outras coisas relacionadas ao futebol,Ficaria frustrado,A
577,Taylor acordou no dia seguinte e se arrependeu de ter ido à festa.,O que é que a Taylor precisa de fazer antes disto?,Vai trabalhar.,Vai dormir.,falar com os amigos dela sobre a festa,B
578,A Aubrey esfregou os dentes como a Bailey porque estavam muito estressadas depois do trabalho.,Porque é que o Aubrey fez isto?,"- Não, não.",ter um dia mau no trabalho,mostram o seu stress,C
579,"O Lee queria visitar a mãe, mas ela estava no trabalho, por isso o Lee veio mais tarde.",Porque é que o Lee fez isto?,Ver a mãe dele .,Esperar que a mãe volte do trabalho.,Roubar da mãe dele.,A
580,A Robin via filmes de terror com as crianças que ela cuidava.,Como é que a Robin se sentiria depois?,descuidado,Não usa bom julgamento,Realiza o trabalho corretamente,A
581,Lee comprou um cachorro para o Remy no seu quinto aniversário.,Como é que o Lee se sentirá ao dar este presente ao Remy?,Fica zangado com o Remy por ter um presente .,agradecido pela capacidade de dar presentes bonitos,Seja feliz com o filhote.,B
582,O Austin pagou a taxa do filme e foi ver o grande filme.,Porque é que o Austin fez isto?,Sei do filme.,assustado,ter um desejo de ver o filme,C
583,"Ash finalmente vendeu a casa do Casey para eles, o que queriam fazer há anos.",O que é que o Ash vai querer fazer a seguir?,Encontrar uma nova casa,ganhar dinheiro,Contacte o Casey .,B
584,O Kai deixou o Carson sozinho porque ele estava de mau humor.,Como se sentiria Carson?,desanimado,que precisam de tempo para estar sozinhos,Desculpa o Carson.,B
585,A Aubrey pediu à Riley para tratar do problema no trabalho.,O que é que o Aubrey vai querer fazer a seguir?,evitar os outros,Confio no Riley .,resolver o problema,C
586,Kendall tentou impedir seu amigo de fazer algo que eles se arrependeriam para sempre.,Como você descreveria Kendall?,um bom amigo,unempathetic,Um amigo negligente,A
587,O Cameron encontrou uma maneira de ir à loja depois de o carro dele ter um pneu furado.,O que é que a Cameron precisa de fazer antes disto?,Vai à loja antes disto.,Compre pneus antes disto.,- Não .,A
588,A Aubrey era muito religiosa e não queria que os filhos fossem corrompidos pelos liberais.,O que é que o Aubrey vai querer fazer a seguir?,Respeita-a .,Maldição e juramento,usar roupas religiosas,C
589,A Riley deu ao Casey um relatório que escreveram sobre a importância de limpar as ruas do lixo.,O que vai acontecer ao Casey?,Aborrecido.,Receber elogios pelo relatório,- É bom.,B
590,Taylor contou aos amigos sobre uma festa que eles estavam tendo.,O que é necessário para Taylor diante disso?,quis convidá-los,conversar com os amigos,pensar numa festa,B
591,O Jesse estava a segurar o teste para ir dormir e deixou cair na fissura entre a secretária.,Como descreveria o Jesse?,- Que parvo.,abençoado,Sorte .,A
592,Cameron era empregada e o dia foi lento.,Como se sentiria a Cameron depois?,Como se não gostassem do trabalho.,Normal,comum,A
593,Aubrey agradeceu o apoio que a mãe de Sasha lhe deu e levou a mãe de Sasha ao almoço para agradecer.,O que é que o Sasha vai querer fazer a seguir?,mostrar apreço,Vou buscá-la .,Decidir onde almoçar.,A
594,Alex suportou cada insulto e manteve a calma antes de sair da sala.,O que vai querer fazer Alex depois de ser insultado?,Mantém-no calmo .,Desiste da aula.,ensinar a turma,B
595,Taylor agitou o imaginário do homem com suas exibições criativas de arte.,Como descreveria Taylor?,artístico,reclusivo,invulgar,A
596,A Aubrey precisava de pagar as contas para ser feliz.,Como é que o Aubrey se sentiria depois?,Ela ficou feliz por não ter de se preocupar com as contas.,Chame os escritórios de contas .,motivado pelas finanças,C
597,A Aubrey disse à filha que não queria que ela fosse má para as outras crianças.,Como descreveria o Aubrey?,nervosa que seu filho se comportará mal,um bom pai,Muito triste.,B
598,O Riley pegou nas chaves e deixou o filho sozinho em casa.,Como descreveria a Riley?,Alarmado com as suas ações.,remorso,egocêntrico,C
599,Robin deu a Casey um golpe e foi maravilhoso.,O que Robin precisa fazer antes disso?,não fazer nada,Sejam simpáticos.,Necessário,B
600,Lee deu a Kendall a oportunidade de ser promovido na empresa.,O que vai acontecer ao Lee?,Ele vai desistir.,Faça bem,Ele vai ser promovido.,C
601,Bailey bebeu com as moscas e depois tropeçou em casa para ir para a cama.,Como descreveria a Bailey?,- É bom.,Estou doente por beber tanto .,cansada porque ela ficou bêbada demais.,B
602,"A Cameron verificou a geladeira da Addison, mas reparou que não havia nada para comer.",Como se sentiria a Cameron depois?,Cansado e desgastado por não comer nada.,desesperado por qualquer alimento para encher a barriga,Consideração para sair para comer,B
603,Sydney jogou basquete com seus amigos depois da escola em uma tarde ensolarada.,O que é que a Sydney precisa de fazer antes disto?,Tome uma soneca antes disto .,Tome um basquete antes disto.,Vai para casa antes disto.,B
604,O Lee estava num barco e viu um fantasma na água.,Como descreveria o Lee?,Normal,confuso,atento,B
605,"O Remy atirou areia para o ar, esquecendo-se que voltaria para baixo e aterrissaria nos olhos deles.",Como se sentiria o Remy depois de lhes meter areia nos olhos?,Como chorar.,Como se estivesse escondido.,Uma pessoa idiota.,A
606,O Lee pintou-me as unhas e soprou até secarem.,O que é que o Lee vai querer fazer a seguir?,comprar esmalte de unhas,Soprar nas minhas unhas,fofocas sobre os nossos amigos,C
607,"A Sydney estava a passar por um momento difícil, por isso o Remy convidou a Sydney para vir visitar-nos.",Porque é que o Remy fez isto?,Tirar a Sydney dos seus problemas.,Diverte-te,Rindo da Sydney,A
608,Quinn estava a ler uma história em quadrinhos muito interessante que tinham comprado na loja.,Porque é que o Quinn fez isto?,Pesquise a série de quadrinhos.,Porque o Quinn tinha acabado de ler aquela página.,Porque o Quinn não queria saber o que aconteceu a seguir.,A
609,O Remy envolveu os braços do Quinn em volta dela porque o Quinn estava a sentir frio naquela noite.,Porque é que o Remy fez isto?,Aborrecido.,- É bom.,Põe um suéter.,B
610,O Austin fez flutuar o barco da Bailey usando dispositivos de borracha.,O que vai querer fazer a Bailey a seguir?,ser solicitado ajuda,ir pescar,Descobrir como fazer o barco flutuar,B
611,"Aubrey disse à Riley o nome do gato que adotaram, do qual a Riley começou a rir.",Como é que o Aubrey se sentiria depois?,sentia-se envergonhado que o nome do gato era CAT,"Senti-me confuso com o nome do Riley, o Gato.",ofendido,C
612,"A comida estava quase toda fora, exceto por algumas sanduíches velhas, mas como ele não tinha comido desde ontem, Skylar queria qualquer coisa.",Como descreveria a Skylar?,Fome,Fome,Não é exigente.,B
613,O Lee aproximou-se e enfiou-o no bolso de trás do Casey.,O que vai querer fazer o Casey a seguir?,Atira-a fora.,Gasta o dinheiro.,Atira-o ao lixo.,B
614,"Bailey estava fora do alcance para a recepção e continuou a tentar o telefone. Finalmente, Bailey entrou em contato com alguém em seu telefone.",Como Bailey se sentiria depois?,aliviado,determinado,tenacious,A
615,Quinn mandou o cão do vizinho embora porque estava a escava-lo no lixo e a causar problemas.,O que os vizinhos vão querer fazer a seguir?,Atira o lixo fora,Tente ajudar o Quinn.,Veja o cão.,B
616,O Austin apanhou a Taylor a tentar fugir de casa ontem à noite e ameaçou contar aos pais.,O que é que a Taylor vai querer fazer a seguir?,Tentei subornar Austin com dinheiro.,Entrega o Taylor .,Diz aos pais da Taylor.,A
617,A Bailey viu patos na natureza e pegou no telemóvel para capturar o momento.,O que vai querer fazer a Bailey a seguir?,Vai para a natureza .,Aproxima-te a seguir.,Foge agora.,B
618,Aubrey queria usar seus novos tênis para a escola.,O que os outros vão querer fazer a seguir?,comprar sapatos diferentes de Aubrey,Diga a Aubrey que ela está ótima,mostrá-los fora,B
619,"Quinn deu ao Jan algum dinheiro para ficar com ele para que ele não o perdesse, por isso o Jan guardou o dinheiro do Quinn.",O que quer o Quinn fazer a seguir?,Obrigado Jan.,"Esconde o dinheiro, para não o perder.",Roubar do Jan.,A
620,Bailey tomou Taylor por surpresa quando apresentou-se no mesmo cruzeiro.,Como Bailey se sentiria depois?,excitação,depressão,azul,A
621,O Kai era um idiota e provou carne estranha.,Como é que o Kai se sentiria depois?,Kai não tinha bom julgamento .,doente,Kai estava interessado em novas sensações .,B
622,Austin passou as mãos pelo cabelo de Bailey no cinema.,Como você descreveria Austin?,Amado,Promíscuo,Muito zangado.,B
623,A Kendall queria desesperadamente que as pessoas viessem à grande festa no próximo fim de semana em sua casa.,O que é que a Kendall precisa de fazer antes disto?,fazer novos amigos,Acalma-te .,Chame amigos,C
624,Riley foi levada pela maré na praia do oceano naquele dia.,Como se sentiriam os Outros?,nervoso por nadar,Muito triste.,Muito engraçado.,B
