,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
30474,Remy mostrou ao cão de Alex muito amor e pensou em ter seus próprios cães.,Remy mostrou muita paixão e pensamentos dos cães de Alex sobre a conquista dos seus próprios cães,O Remy mostrou muito amor ao cão do Alex e pensou em arranjar os seus próprios cães.,O que vai acontecer com Remy?,O que vai acontecer com a Remy?,O que vai acontecer ao Remy?,Escolha não procurar um cão,optam por não procurar um cão,escolher não procurar um cão,quer brincar com os cães de Alex o tempo todo,queira brincar com cães de alex durante todo o tempo,Quero brincar com os cães do Alex o tempo todo.,Decida comprar seus próprios cães,decidir obter os seus próprios cães,Decidiram arranjar os seus próprios cães.,C
30475,"Remy queria comemorar, então ele decidiu fazer uma lista de itens de festa.","Remy queria comemorar, de modo que decidiu fazer uma lista de itens de festa.","O Remy queria celebrar, por isso decidiu fazer uma lista de itens da festa.",O que Remy vai querer fazer a seguir?,O que queremos?,O que é que o Remy vai querer fazer a seguir?,Ir para a loja ao lado,ir à loja seguinte,Vai à loja a seguir.,cancelar uma festa a seguir,anular uma parte seguinte,Cancele uma festa a seguir.,Remy queria dar uma grande festa,remy queria jogar um grande partido,O Remy queria dar uma grande festa .,A
30476,Carson e seu amigo foram presos por vandalismo. Carson impôs seus direitos de permanecer em silêncio.,"Carson e seu amigo foram presos por vandalismo, e o homem cumpriu os seus direitos",Carson e o amigo foram presos por vandalismo e ele fez valer o direito de permanecerem em silêncio.,O que Carson precisa fazer antes disso?,O que é necessário para Carson diante disso?,O que é que o Carson precisa de fazer antes disto?,Permaneça em silêncio,permanecer silencioso,Não faça barulho.,Obter um advogado,obter um advogado,Obter um advogado,Contrate um advogado,aluguer um advogado,contratar um advogado,A
30477,Jan encheu o balde completamente com concreto e misturou-o com água. Jan estava tentando construir um novo pátio em seu quintal.,"Jan preencheva o balde com concreto e misturava com água, Jan tentava construir um novo",Jan estava tentando construir um novo pátio em seu quintal.,O que Jan vai querer fazer a seguir?,O que queremos Jan?,O que vai o Jan querer fazer a seguir?,colocar o concreto em seu quintal da frente,Colocar o concreto em seu pátio frontal,Colocar o concreto no quintal da frente deles,terminado,concluído,terminado,Comece a construir o pátio,inicia-se a construção do pátio,Começa a construir o pátio .,C
30478,Remy ficou confuso sobre por que havia comida em todo o chão. Remy perguntou a Taylor a razão pela qual isso aconteceu.,"A remessa foi confusa quanto ao motivo de alimentação em todo o chão, e a pergunta",Remy estava confuso sobre por que havia comida por todo o chão.,O que acontecerá com Remy depois?,O que acontecerá com a Reminha depois?,O que vai acontecer ao Remy depois?,tem que limpar,Deve limpar,Tenho de limpar .,Encontre um novo lugar,encontrar um novo lugar,Encontrar um novo lugar,Sair outra vez,volta a sair,Saiam outra vez.,A
30479,Carson recebe uma promoção no trabalho. Vários amigos e colegas de Carson deram presentes e cartões de Carson para dizer parabéns.,"A promoção do trabalho é feita por Carson, que dá presentes e cartões para dizer as gra",Vários amigos e colegas de Carson deram presentes e cartões para felicitar Carson.,O que Carson fará para agradecer aos seus amigos?,O que o Carson fará para agradecer aos amigos?,O que é que o Carson vai fazer para agradecer aos amigos?,Escreve cartões de agradecimento para enviar a todos,escreve cartas de agradecimento para enviar a todos,Escreve cartões de agradecimento para enviar a todos,Outros vão querer que Carson lhes dê conselhos de carreira,Outros querem Carson para lhes dar conselhos de carreira,Outros vão querer que o Carson lhes dê conselhos de carreira.,Decidir tirar férias prolongadas,decide tirar uma férias prolongada,Decide tirar férias prolongadas,A
30480,"Alex tinha um problema de disciplina com todas as escolas que frequentava. Alex, portanto, teve que mudar de escola com frequência.","Alex teve um problema de disciplina com todas as escolas que frequentava, e, portanto, Alex teve","Alex tinha um problema de disciplina em todas as escolas que frequentava, e por isso tinha de mudar de escola com frequência.",O que Alex precisa fazer antes disso?,O que é necessário para Alex antes disso?,O que é que a Alex precisa de fazer antes disto?,tem problemas,Têm problemas,ter problemas,Procurar uma nova escola,olhar para uma escola nova,Procure uma nova escola.,Obtenha um prêmio,adjudicação,Receber um prémio,A
30481,"Remy não conseguiu que o controle remoto da TV funcionasse, então Remy substituiu a bateria.","Remy não conseguiu obter a tv remota para trabalhar, então Remy substituiu a bateria.","O Remy não conseguiu fazer o comando da TV funcionar, por isso o Remy substituiu a bateria.",O que Remy vai querer fazer a seguir?,O que queremos?,O que é que o Remy vai querer fazer a seguir?,Jogue fora,anular,Atira-a fora.,Quebrá-lo,< ● ● ● ● ● ● ● ● ,quebra-o.,ligar o poder,volta para a potência,liga a energia,C
30482,Jan colocou sua música em palavras e a música que eles escreveram comoveu milhões de pessoas.,Jan colocou sua música em palavras e a canção que escreviam moveu milhões de pessoas.,Jan colocou a sua música em palavras e a canção que escreveram tocou milhões de pessoas.,Como você descreveria Jan?,Como descreveria Jan?,Como descreveria o Jan?,Sentindo-se amado,sentir- se amado,Sentir-se amado,eles foram bem sucedidos,foram bem-sucedidos,Eles foram bem sucedidos.,sentir-se preguiçoso,sentir- se preguiça,sentir-se preguiçoso,B
30483,"Jordan chegou lá a tempo, acelerando e dirigindo como um homem louco.","Jordan chegou lá no tempo, acelerando e dirigindo como um homem louco.",Jordan chegou a tempo por acelerar e conduzir como um louco.,Como você descreveria a Jordânia?,Como descreveria a Jordânia?,Como descreveria o Jordan?,imprudência,inaparente,imprudente,seguro,Segurança,seguro,Muito aliviado,Muito alívio,Estou muito aliviado .,A
30484,Ash fez uma torta para o Dia de Ação de Graças e trouxe para a casa de sua namorada.,Ash chupou uma torta de agradecimento e a trouxe para o lugar de sua namorada.,O Ash fez uma tarte para o Dia de Acção de Graças e levou-a para casa da namorada.,O que vai acontecer com Lee?,O que acontecerá com Lee?,O que vai acontecer ao Lee?,Jogue a torta fora,jogar a torta,Atira a tarte fora.,Fugir,run away,Fugir.,Agradecimentos,ser obrigado,ser grato,C
30485,"Austin não podia ver bem, então ele decidiu fazer uma cirurgia ocular.","Austin não viu bem, então decidiu fazer a cirurgia ocular.","Austin não via bem, então decidiu fazer uma cirurgia nos olhos.",O que Austin precisa fazer antes disso?,O que é necessário para Austin antes disso?,O que é que o Austin precisa de fazer antes disto?,comprar óculos novos,compra de novos vidros,comprar óculos novos,Seja liberado para a cirurgia,< < < < < < < < < ,"- Não, não.",Chame o médico,consulte o médico,Chame o médico,C
30486,Lee rasgou a bolsa quando o servidor lhe trouxe sua ordem de fast food.,Lee abriu a bolsa quando o servidor o trouxe a sua ordem rápida de comida.,O Lee rasgou o saco quando o empregado lhe trouxe a encomenda de fast food.,O que Lee precisa fazer antes disso?,O que Lee precisa fazer antes disso?,O que é que o Lee precisa de fazer antes disto?,Pedir uma cerveja,Peças de cerveja,Pede uma cerveja .,Pague um pouco de dinheiro,pagar algum dinheiro,Pague algum dinheiro.,Faça um almoço rápido,aumente rápido,- Vamos almoçar rápido.,B
30487,Kai encontrou um pássaro e perseguiu-o para tirá-lo.,Kai encontrou uma ave e seguiu após a mesma para a sua retirada.,O Kai encontrou um pássaro e perseguiu-o para o tirar.,Como você descreveria Kai?,Como descreveria Kai?,Como descreveria o Kai?,Preguiçosa,preguiça,preguiçoso,como agradável,como legal,Como se fosse bom.,móvel,móvel,móvel,C
30488,Taylor ficou acordado a noite toda festejando e não dormiu. Taylor foi trabalhar de qualquer maneira.,"Taylor permaneceu durante toda a noite e não dormiu, Taylor foi trabalhar de qualquer forma.",Taylor ficou acordada a noite toda a festejar e não dormiu.,Como Taylor se sentiria depois?,Como senti-lo-ia depois?,Como é que a Taylor se sentiria depois?,horrível,ruidosa,- É horrível.,patético,anatômica,Patético.,Esgotado,exaustão,exausto,C
30489,Kendall e Lee estavam correndo quando de repente Lee pegou uma cãibra e caiu no chão. Kendall estendeu as pernas de Lee para ajudar.,Kendall e Lee estavam em marcha quando Lee chegou a uma cólica e caiu para o,Kendall e Lee estavam a correr quando Lee teve uma cólica e caiu no chão.,O que Kendall precisa fazer antes disso?,O que o Kendall precisa fazer antes disso?,O que é que a Kendall precisa de fazer antes disto?,Conheça Lee,Reunião Lee,Conheça o Lee.,Não conheça Lee,Não encontro Lee,Não conheço o Lee.,Sair para um mergulho com Lee,cabeça para um nado com Lee,Vai nadar com o Lee .,A
30490,Jesse comprou um dia para uma nova máquina de lavar e secar roupa.,Jesse chocou um dia para uma nova lavadora e secadora.,"Um dia, o Jesse comprou uma nova máquina de lavar e secar.",O que Jesse precisa fazer antes disso?,O que é necessário para Jesse antes disso?,O que é que o Jesse precisa de fazer antes disto?,necessário para pesquisar diferentes modelos e preços,necessitou-se de pesquisar diferentes modelos e preços,necessários para pesquisar diferentes modelos e preços,Os seus antigos foram quebrados,os seus antigos foram quebrados.,Os velhos estavam quebrados.,Jessie precisa pesquisar diferentes tipos de laptops,Jessie necessitou de pesquisar diferentes tipos de laptops,A Jessie precisa de pesquisar diferentes tipos de laptops.,A
30491,Jan ensinou a Cameron todas as coisas que ele não sabe antes do teste.,Jan ensinou a Cameron tudo o que ele não sabe antes do teste.,Jan ensinou a Cameron todas as coisas que ele não sabia antes do teste.,O que vai acontecer com Cameron?,O que acontecerá com Cameron?,O que vai acontecer com a Cameron?,ele vai fazer mal,riz,Ele vai fazer mal,ele vai fazer bem no teste,ele vai bem no teste,Ele vai dar bem no teste.,ele vai falhar o teste,não será o teste,Ele vai falhar o teste.,B
30492,Taylor melhorou a mentalidade do paciente para fazê-lo se sentir melhor.,Taylor melhorou a mentalidade do paciente para que se sentissem melhor.,Taylor melhorou a mentalidade do paciente para fazê-lo sentir-se melhor.,Como você descreveria Taylor?,Como descreveria Taylor?,Como descreveria a Taylor?,Que bom que você pode ajudar o paciente,com a satisfação de ajudar o paciente,Ainda bem que puderam ajudar o paciente .,Como uma boa pessoa,Como uma pessoa boa,Como uma boa pessoa,Como uma pessoa justa,Como pessoa justa,Como uma pessoa justa,B
30493,Quinn tentou matar Cameron depois de descobrir que eles haviam trapaceado.,Quinn tentou matar Cameron após descobrir que eles haviam sido enganados.,Quinn tentou matar a Cameron depois de descobrir que tinham traído.,Como Cameron se sentiria como resultado?,Como senti-lo-ia em consequência?,Como se sentiria Cameron?,Assustado,prurido,assustado,Como fugir,como correr,Como fugir.,Como lutar de volta,como lutar de novo,Como lutar contra eles.,A
30494,Lee comprou um presente para seu pai e ia dar a ele no Natal.,Lee comprou uma presente para o pai e ia dar-lhe no Natal.,Lee comprou um presente para o pai e ia dar-lhe no Natal.,O que vai acontecer com Lee?,O que acontecerá com Lee?,O que vai acontecer ao Lee?,Seja rude,ser rude,Seja rude.,ser excitado,ser excitado,Fica animado .,Seja ciumento,ser prejudicial,ser ciumento,B
30495,Cameron dividiu os espécimes em classes.,Cameron dividiu os espécimes em classes.,Cameron dividiu os espécimes em classes.,O que vai acontecer com Cameron?,O que acontecerá com Cameron?,O que vai acontecer com a Cameron?,cameron contados meninos, Meninos contados com câmeras,Cameron contou rapazes.,Dividiu os espécimes em classes,dividiu os espécimes em classes,Dividiu os espécimes em classes,cameron contadas meninas,< < < < < < < < < ,Cameron contou as raparigas.,B
30496,Taylor pegou uma pizza depois da escola porque estava com fome.,Taylor chegou a ter uma pizza depois da escola porque estava com fome.,A Taylor comprou pizza depois da escola porque tinha fome.,O que Taylor vai querer fazer a seguir?,O que queremos por Taylor?,O que é que a Taylor vai querer fazer a seguir?,Ir para a academia,ir à academia,Vai à academia.,Escolha um restaurante com pizza,escolher um restaurante com pizza,Escolha um restaurante com pizza,Caminhar para casa,caminhada em casa,Caminhar para casa,C
30497,Jordan usou o conselho de Taylor para parar de sentir pena de si mesmo.,Jordan utilizou o conselho de Taylor para deixar de sentir-se triste para si.,O Jordan usou o conselho da Taylor para parar de sentir pena de si mesmo.,O que Jordan vai querer fazer a seguir?,O que a Jordânia deseja fazer a seguir?,O que vai querer fazer a seguir?,roubar o som do carro de Taylor para mostrar-lhe o quanto seu conselho significava para ele,mantenha o estereo de carro de Taylor para mostrar-lhe o quanto o seu conselho,Roubar o aparelho de som do carro do Taylor para lhe mostrar o quanto o seu conselho significava para ele.,Arranje um emprego e comece a ser mais social,conseguir um emprego e começar a ser mais social,arranja um emprego e começa a ser mais social,dizer a Taylor que seu conselho era estúpido e ele estava melhor sem ele,contatar Taylor que seu conselho era estúpido e que ele estava mais bem des,Diz ao Taylor que o conselho dele foi estúpido e que ele estaria melhor sem ele.,B
30498,Quinn tem um prazo importante e precisa limpar o apartamento antes da data de saída. Quinn embala tudo e limpa tudo completamente.,"Quinn tem um prazo importante e precisa limpar o apartamento antes da saída, o Quinn",Quinn tem um prazo importante e precisa de limpar o apartamento antes da data da mudança.,Como o Quinn se sentiria agora que está feito?,Como a Quinn sentiria agora que isso foi feito?,Como se sentiria o Quinn agora que está feito?,Preocupada porque ela não terminou,Preocupada porque não terminou,Preocupado porque ela não terminou.,feito,administrado,Está feito,Infeliz que não está feito,Infelicidade de não ter sido feito,Infeliz por não ter sido feito.,B
