,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
11067,Jordan é um oficial de correções e ele foi responsável por libertar Carson da prisão depois que ele completou sua sentença.,Jordan é um corregedor e foi responsável pela libertação de Carson da prisão após o cumprimento,O Jordan é um agente da prisão e foi responsável por libertar o Carson da prisão depois de ter cumprido a pena.,Como Jordan se sentiria depois?,Como a Jordânia se sentiria depois?,Como se sentiria Jordan depois disso?,Preocupado com o futuro de Carson,preocupado com o futuro de Carson,Preocupado com o futuro do Carson,Livre da prisão,agora indemne de prisão,agora livre da prisão,zangada com Carson por ter ido embora,ânimo com Carson por deixar,zangado com o Carson por ter ido embora.,A
11068,Quinn amar a vista da praia de seu quarto de hotel.,Quinn amou a visão da praia de seu quarto hoteleiro.,A Quinn adora a vista da praia do quarto do hotel.,O que é que o Quinn precisa de fazer antes disto?,O que é que Quinn precisa fazer antes disso?,O que é que o Quinn precisa de fazer antes disto?,Arrume suas malas,Embalagens dos seus sacos,Faz as malas dela .,Esquecer de ir,Esquecimento de ir,Esquece de ir.,Fique em casa em vez disso,Ficar em casa em vez de,Fica em casa .,A
11069,"Robin teve uma audição musical chegando, então eles praticaram o máximo possível durante todo o mês.","Robin teve uma audição musical que surgia, de modo que praticavam o mais difícil todo mês","A Robin tinha uma audição musical a chegar, por isso eles praticaram o mais que puderam durante todo o mês.",Como você descreveria Robin?,Como descrever Robin?,Como descreveria a Robin?,musical,musical,musical,sucesso,sucesso,bem sucedido,Preparados para sua audição,preparado para a sua audição,preparados para a audição deles,C
11070,Elias estava se candidatando à escola de enfermagem e pediu a Lee uma carta de recomendação.,Elijah estava aplicando a escola de enfermagem e solicitou a Lee uma carta de,O Elijah estava a candidatar-se à escola de enfermagem e pediu à Lee uma carta de recomendação.,O que Elias precisava fazer antes disso?,O que o Elijah precisou antes disso?,O que Elias precisava fazer antes disso?,Termine os pré-requisitos de enfermagem,finalizar os pré-requisitos de enfermagem,Ter concluído os pré-requisitos de enfermagem,Escreva uma carta bonita também,redigido uma letra bonita também,Escreve uma bela carta também.,dar a Lee uma entrevista de emprego,deram a Lee uma entrevista de trabalho,Dê a Lee uma entrevista de emprego.,A
11071,"Austin precisava da ajuda de Remy, então ele reconsiderou a decisão de Remy de vir.",austin necessitou de ajuda da remíg,"O Austin precisava da ajuda do Remy, por isso reconsiderou a decisão dele de vir.",Como você descreveria Austin?,Como descreveria Austin?,Como descreveria o Austin?,indeciso,indeciso,indeciso,Ansioso para Remy vir,ânimo de Remy vir,ansioso para o Remy vir,confiante,Confidente,confiante,A
11072,"Cameron tinha emprestado dinheiro deles, mas Cameron os pagou de volta.","Cameron tinha emprestado dinheiro deles, mas Cameron os remunerou.","Cameron tinha emprestado dinheiro deles, mas Cameron pagou-lhes de volta.",Como Cameron se sentiria depois?,Como se sentiria Cameron depois?,Como se sentiria a Cameron depois?,Envergonhada com o pagamento,vergonha de pagar,Envergonhado por pagar,mau que ele pagou-lhes de volta,mau que ele lhes remunerasse,É mau que ele os pagou de volta .,Melhor sobre o pagamento de sua dívida,melhor sobre o pagamento de sua dívida,melhor sobre o pagamento da sua dívida,C
11073,A Addison procurou o telemóvel dela.,Addison procurou o telefone.,A Addison procurou o telemóvel dela.,O que Addison vai querer fazer a seguir?,O que queremos com Addison?,O que é que a Addison vai querer fazer a seguir?,Certifique-se de que ela tem seu telefone com ela,certifique-se que ela tem o telefone consigo,Certifique-se que ela tem o telefone com ela,Certifique-se de que ela não facilita a perda do telefone,certifique- se de que não facilita a perda do fone,Certifique-se de que ela não faça com que seja fácil perder o telefone,Pense em onde estava,Pensar em onde foi,Pensa onde estava.,C
11074,Cameron perdeu o emprego de Ash depois que eles estavam fazendo má qualidade de trabalho.,Cameron perdeu o emprego de Ash após fazerem trabalho de má qualidade.,A Cameron perdeu o emprego do Ash depois de terem feito um trabalho de má qualidade.,O que Ash vai querer fazer a seguir?,O que queremos por Ash?,O que é que o Ash vai querer fazer a seguir?,Ficar com raiva de Cameron,ser ira em Cameron,ficar zangado com a Cameron.,Trabalhar em outro lugar,trabalho em outros lugares,Trabalhar noutro local,Cobrir os turnos de Ash,Cobertura dos turnos de trabalho de Ash,"- Não, não.",A
11075,Jesse tinha um coração mole e sempre ajudava os sem-teto quando ele tinha uma chance.,Jesse tinha um coração mole e sempre ajudou a PSR quando teve uma chance.,Jesse tinha um coração mole e sempre ajudou os sem-abrigo quando teve a oportunidade.,O que Jesse vai querer fazer a seguir?,O que Jesse quer fazer em seguida?,O que é que o Jesse vai querer fazer a seguir?,Continue ajudando,manter a ajuda,Continua a ajudar.,Seja uma pessoa útil,ser uma pessoa útil,ser uma pessoa útil,parar de ajudar,parar de ajudar,Parem de ajudar.,A
11076,Kendall leu o texto em voz alta na aula e todos a aplaudiram.,Kendall leu o texto em voz alta em sala e todos a alegram.,Kendall leu o texto em voz alta na aula e todos a aplaudiram.,Como você descreveria Kendall?,Como descrever Kendall?,Como descreveria a Kendall?,entediante,equivocação,aborrecido,alfabetizados,alfabetizados,alfabetizado,Um mau leitor,um mau leitor,Um mau leitor.,B
11077,Tracy e Alex formaram uma nova parceria e conseguiram ganhar muito dinheiro.,Tracy e Alex formaram uma nova parceria e conseguiram fazer muito dinheiro.,Tracy e Alex formaram uma nova parceria e conseguiram ganhar muito dinheiro.,Como Tracy se sentiria depois?,Como o Tracy se sentiria depois?,Como se sentiria a Tracy depois?,raivoso,irritação,irritado,realizado,realizado,- Compreendido.,pobre,Pouco frequentes,pobre,B
11078,Ash pediu uma carta de recomendação para a faculdade de seu professor do ensino médio Carson.,Ash solicitou carta de recomendação para o ingresso em faculdades de seu professor de nível médio Carson.,Ash pediu uma carta de recomendação para a faculdade do seu professor Carson.,Quão grato seria Ash?,Como gratidão seria o Aço?,O Ash ficaria grato?,Acho que o Carson mentiu na carta.,pensaria Carson na letra,Pensaria que o Carson mentiu na carta.,Apreciando que Carson escreveu a carta,apreciação que Carson escreveu a carta,Agradeço que o Carson tenha escrito a carta.,O Carson atirou-o debaixo do autocarro.,Carson o jogou debaixo do ônibus,O Carson atirou-o debaixo do autocarro .,B
11079,"Cameron fez sua primeira tatuagem hoje, apesar de seus pais lhe dizerem para não fazê-lo.",Cameron chegou a fazer a primeira tatuagem hoje apesar de seus pais lhe terem dito que não,"A Cameron fez a sua primeira tatuagem hoje, apesar dos pais dizerem-lhe para não fazer.",Como Cameron se sentiria depois?,Como se sentiria Cameron depois?,Como se sentiria a Cameron depois?,Preocupado com a reação de seus pais,preocupado com o retrocesso de seus pais,preocupada com a reação dos pais dela,feliz ela desobedeceu seus pais,feliz ela desobedecia aos pais,Feliz por desobedecer aos pais.,egoísta,esclerite,egoísta,A
11080,Lee enviou calafrios para a espinha de Casey contando a história de como ele veio a ser hospitalizado durante as férias em Taipei.,"Lee enviou chills para baixo Casey, contando a história de como ele veio a ser",Lee fez o Casey arrepiar-se ao contar a história de como ele foi hospitalizado durante as férias em Taipei.,Como Lee se sentiria depois?,Como Lee sentiria depois?,Como é que o Lee se sentiria depois?,um pouco desconfortável,Pouco desconforto,um pouco desconfortável,Alguém que viajou pelo mundo,Uma pessoa que viajou ao mundo,Alguém que viajou o mundo,Alguém que conta histórias dramáticas,Quem conta histórias dramáticas,Alguém que conta histórias dramáticas.,C
11081,Aubrey olhou para o seu relógio e escarneceu antes de dar Skylar o tempo desde que Aubrey sabia que era passado toque de recolher de Skylar e eles teriam que pular o filme.,Aubrey olhou para sua observação e agrimava antes de dar a Skylar,"A Aubrey olhou para o relógio e fez uma careta antes de dar tempo à Skylar, já que ela sabia que o toque de recolher da Skylar tinha passado e que teriam de pular o filme.",O que a Skylar vai querer fazer a seguir?,O que queremos com Skylar?,O que vai a Skylar querer fazer a seguir?,Ir para uma festa,Chefe de uma parte,Ir para uma festa .,Ignorar o filme,skip the movie,Esqueça o filme.,Coloque seu relógio em,coloque a sua atenção,Põe o relógio dela .,B
11082,Cameron levou um avião para o Japão durante suas férias anuais de três semanas.,Cameron levou um avião ao Japão durante suas férias de três semanas.,Cameron pegou um avião para o Japão durante suas férias anuais de três semanas.,Por que Cameron fez isso?,Por que Cameron fez isso?,Porque é que a Cameron fez isto?,Queria conhecer novas pessoas,quis atender às novas pessoas,Queria conhecer pessoas novas.,confirmar a reserva,confirmar a reserva,Confirme a reserva,reservar um voo,book a flight,Reservar um voo,A
11083,Robin dirigiu o caminhão de Skylar sem uma licença e bateu em um prédio.,Robin dirigiu o caminhão Skylar sem licença e o fez em um edifício.,A Robin conduziu o camião da Skylar sem carta e bateu num edifício.,O que a Skylar vai querer fazer a seguir?,O que queremos com Skylar?,O que vai a Skylar querer fazer a seguir?,Gritar com Robin,cheiro em Robin,gritar com a Robin .,Conduzir sem uma licença,         ,Conduzir sem carta de condução,Emprestar o caminhão da Skylar,Empréstimos do caminhoneiro de Skylar,Pede emprestado o camião da Skylar.,A
11084,Aubrey deu a Skylar o tempo que ela precisava para estudar para seu teste.,Aubrey deu a oportunidade de estudar para o seu teste.,A Aubrey deu à Skylar o tempo que precisava para estudar para o teste.,O que Aubrey vai querer fazer a seguir?,O que queremos com Aubrey?,O que é que o Aubrey vai querer fazer a seguir?,fazer Skylar perder seu teste,fazer Skylar perder o seu teste,Fazer com que a Skylar falhe o teste.,Quiz Skylar para ajudá-la a aprender,quiz Skylar para ajudar a sua aprendizagem,Skylar para ajudá-la a aprender,tocar música alta enquanto Skylar estudava,"lúdico, enquanto Skylar estudou",Tocava música alta enquanto a Skylar estudava.,B
11085,Jesse compartilhou o amor de Jordan e viveu feliz para sempre juntos.,Jesse compartilhava o amor de Jordan e vivia felizmente depois.,Jesse partilhou o amor do Jordan e viveram felizes para sempre juntos.,O que vai acontecer com a Jordânia?,O que acontecerá com a Jordânia?,O que vai acontecer ao Jordan?,Prospero com Jesse,próspero com Jesse,Próspero com Jesse,Fique a sós com Jesse,estar sozinho com Jesse,ficar sozinho com o Jesse .,Entendido melhor,melhor compreendido,Compreendido melhor,A
11086,Skylar deu abrigo a Quinn depois que Quinn foi expulsa de sua casa.,Skylar deu abrigo de Quinn após o Quinn ter sido expulso de casa.,A Skylar deu abrigo ao Quinn depois de o expulsarem de casa.,Como Quinn se sentiria como resultado da bondade de Skylar?,Como se sentiria Quinn em decorrência da gentileza de Skylar?,Como se sentiria a Quinn como resultado da bondade da Skylar?,Amado,amado,Amado,raivoso,irritação,irritado,cruel,cruel,cruel,A
11087,Skylar inclinou a cabeça de Kendall de volta para sussurrar o segredo.,Skylar fez a cabeça de Kendall virada para o chiado do segredo.,A Skylar inclinou a cabeça da Kendall para trás para sussurrar o segredo.,O que Kendall vai querer fazer a seguir?,O que queremos por Kendall?,O que é que a Kendall vai querer fazer a seguir?,Ignorar Skylar,Ignore Skylar,Ignora a Skylar .,Fuja do Skylar,Run-se de Skylar,Fugir da Skylar .,Cuidado com a resposta de Skylar,Atenção à resposta de Skylar,Aguarde a resposta da Skylar.,B
11088,Remy apresentou moções de recurso para o crime e convenceu o juiz a mudar sua sentença.,Remy apresentou o pedido de recurso para o crime e convenceu o juiz a mudar sua sentença.,Remy apresentou moções de recurso pelo crime e convenceu o juiz a mudar a sentença.,O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,Ainda mande Remy para a cadeia,ainda enviar Remy à cadeia,Ainda mandam o Remy para a prisão.,Perdoe Remy por seu crime,perdão pela sua delito,Perdoe o Remy pelo crime dele.,ser exonerado,ser exonerado,ser absolvido,A
11089,Cameron contou a sua mãe sobre isso para que ela pudesse ajudá-los.,Cameron contou a sua mãe a respeito dela para que pudesse ajudá-la.,A Cameron contou à mãe deles para que ela pudesse ajudá-los.,Por que Cameron fez isso?,Por que Cameron fez isso?,Porque é que a Cameron fez isto?,fez isso para obter ajuda,fez isso para conseguir ajuda,Fiz isto para conseguir ajuda.,Converse com sua mãe,conversar com a mãe,Falar com a mãe deles.,fez isso para uma promoção,fez isso para uma promoção,Fiz isto para uma promoção.,A
11090,"A fim de ganhar a aposta com seus amigos que achavam que ele não poderia ganhar em craps, Carson rolou os dados.","Para ganhar a aposta com seus amigos que achavam que não podia ganhar nos cracks,","Para ganhar a aposta com os amigos que pensavam que ele não podia ganhar no dados, Carson lançou os dados.",Por que Carson fez isso?,Por que o Carson fez isso?,Porque fez o Carson isto?,impressionar seus amigos,pressione seus amigos,Impressionar os amigos dele.,Evite situações de risco,Evite situações de risco,Evite situações de risco,veja qual é o resultado do roll de dados,ver o resultado do dice roll,Veja qual é o resultado do lançamento dos dados,C
