,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
25799,"Kai esperou um dos outros sapatos cair, porque ele estava acabado com tudo.",Kai esperava que um dos outros sapatos caíssesse porque só estava fazendo isso com tudo.,O Kai esperou que o outro sapato caísse porque acabou de fazer tudo.,O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,Esquecê-lo,esquecimento sobre a mesma,Esquece isso.,Ajuda Kai,Ajuda Kai,Ajuda o Kai.,terminá-lo,terminar,Acaba com isso.,B
25800,"Carson foi concluído universidade para o verão, então Carson chegou em casa para as férias.","Carson estava concluído a faculdade para o verão, assim Carson chegou a casa para os feriado","Carson terminou a universidade no verão, por isso, ele veio para casa nas férias.",O que seus amigos vão querer fazer a seguir?,O que os amigos querem fazer a seguir?,O que os amigos vão querer fazer a seguir?,Relaxar durante o tempo de folga,relaxamento durante o seu afastamento,Relaxar durante o tempo de folga,Passar tempo com a família e amigos,tempo com familiares e amigos,passar tempo com a família e amigos,Atualizando com Carson, Convulsão ,"- Não , não .",C
25801,"Bailey notou Riley andando pela rua, então Bailey parou na frente de Riley.","Bailey observou Riley caminhando para baixo, então Bailey parou em frente à Riley.","A Bailey viu a Riley a andar pela rua, por isso parou em frente à Riley.",Porque é que a Bailey fez isto?,Por que Bailey fez isso?,Porque é que a Bailey fez isto?,Queria evitar Riley,quis evitar Riley,Queria evitar a Riley.,queria assustar Riley,quis ressurgir Riley,Queria assustar a Riley.,Queria falar com a Riley,quis falar com Riley,Queria falar com a Riley.,C
25802,Riley disse-lhe o que Jan queria da loja a caminho de casa.,Riley lhe contou o que Jan queria da loja a seu caminho.,A Riley disse-lhe o que a Jan queria da loja no caminho de casa.,O que Riley precisa fazer antes disso?,O que é necessário para que Riley possa fazer antes disso?,O que é que a Riley precisa de fazer antes disto?,necessário para ir para a loja,Necessidade de ir à loja,Precisava de ir à loja.,Necessário falar com Jan,Necessidade de falar com Jan,Precisava de falar com o Jan.,Não precisava fazer nada,necessitou de nada,Não precisava de fazer nada.,B
25803,"Como eles tinham acabado de terminar um dia de trabalho exaustivo e decepcionante, Cameron voltou para casa mais cedo, em vez de ficar muito tempo na festa.","Como acabaram de acabar um dia de trabalho cansativo e decepcionante, Cameron voltou a casa cedo","Como tinham acabado de terminar um dia de trabalho cansativo e decepcionante, Cameron voltou para casa mais cedo do que ficar muito tempo na festa.",Por que Cameron fez isso?,Por que Cameron fez isso?,Porque é que a Cameron fez isto?,errado,erro,Errado,Pergunte a Cameron por que eles saíram mais cedo,Pergunte a Cameron por que eles saíram precocemente,Pergunta ao Cameron porque saíram mais cedo .,obter algum descanso muito necessário,repouso muito necessário,Descanse um pouco .,C
25804,Skylar foi escolhido para se apresentar em um grande evento. Skylar cantou e tocou guitarra.,"O Skylar foi escolhido para realizar um grande evento, o Skylar cantava e tocava o violão",A Skylar foi escolhida para tocar num grande evento.,Como você descreveria o Skylar?,Como descreveria o Skylar?,Como descreveria a Skylar?,Não é uma pessoa musical que gosta de cantar,não uma pessoa musical que gosta de cantar,Não sou uma pessoa musical que gosta de cantar.,Muito popular entre seus amigos,muito popular entre seus amigos,Muito popular entre os amigos dela.,Não tem talento na música,não foi,Não tem talento para música .,B
25805,Jordan encontrou um item no eBay que ele queria comprar. Jordan fez uma oferta para este item.,"Jordan encontrou um item na ebay que queria obter, e o Jordan colocou uma licitação para",O Jordan encontrou um item no eBay que queria comprar.,Como Jordan se sentiria depois?,Como a Jordânia se sentiria depois?,Como se sentiria Jordan depois disso?,como normal,como normal,como de costume,como calma,como calmo,tão calmo,competitivo,competitiva,competitivo,C
25806,O Jordan desperdiçou um dia e eles nunca terão esse tempo de volta.,"A Jordânia perdeu um dia, nunca conseguirá esse tempo de volta.","A Jordan perdeu um dia, nunca mais o recuperam.",Por que Jordan fez isso?,Por que a Jordânia fez isso?,Porque é que a Jordan fez isto?,viver sua vida ao máximo,viver a vida completa,viverem a vida ao máximo,Seja mais produtivo,ser mais produtivo,ser mais produtivo,Seja preguiçoso,ser preguiça,Seja preguiçoso.,C
25807,Ash acordou na manhã seguinte e se sentiu muito bem descansado.,A mulher acordava na manhã seguinte e se sentia muito bem descansada.,Ash acordou na manhã seguinte e sentiu-se muito bem descansado.,Como você descreveria Ash?,Como descreveria Ash?,Como descreveria o Ash?,pronto para ir, Pronto a ir,Pronto para ir,pronto para trabalhar fora,pronta a trabalhar,Pronto para trabalhar,desperto,náusea,acordado,C
25808,"O Remy pegou uma infecção e colocou um curativo, Bailey arrancou o curativo do Remy.",Remy chegou a ter infecção e colocou um penso espontâneo. Bailey saiu,"O Remy ficou com uma infecção e pôs uma ligadura, a Bailey arrancou a ligadura do Remy.",O que Remy vai querer fazer a seguir?,O que queremos?,O que é que o Remy vai querer fazer a seguir?,repreenda Bailey,scold Bailey,- O Bailey repreendeu-o .,Dê o Bandaid para Bailey,Dê o penso a Bailey,Dá o curativo ao Bailey .,Compre-o para Bailey,compra para Bailey,Compra-a para a Bailey .,A
25809,Cameron fez o exame depois de fazer o exame na noite anterior.,Cameron acedeu ao exame após a realização do teste na noite anterior.,Cameron deu o melhor no exame depois de estudar para o teste na noite anterior.,O que Cameron vai querer fazer a seguir?,O que queremos por Cameron?,O que é que a Cameron vai querer fazer a seguir?,Comemorar o A,comemorar o A,Celebrem o A.,Chorar sobre o A,chorar sobre o A,Chorar sobre o A,Peça para fazer o teste novamente,Pedido de re-exame,pedir para repetir o exame,A
25810,Cameron dividiu os atletas em diferentes classes para obter uma melhor avaliação.,Cameron dividiu os atletas em diferentes classes para melhor avaliação.,Cameron dividiu os atletas em diferentes classes para obter uma melhor avaliação.,Por que ele precisava de uma avaliação melhor?,Por que ele necessitou de melhor avaliação?,Porque precisava de uma avaliação melhor?,encontrar o ajuste perfeito,encontrar o ajuste perfeito,Encontrar o ajuste perfeito,escrever avaliações para o treinador principal,escrever avaliações para o chefe de equipa,escrever avaliações para o treinador-chefe,Discordância com a classe,discordo com a classe,Não concordo com a classe.,B
25811,"Aubrey cumpriu todas as suas metas de vendas para o mês, apesar dos problemas em casa.","Aubrey cumpriu todas as suas metas de vendas para o mês, apesar de problemas em","A Aubrey atingiu todas as suas metas de vendas para o mês, apesar dos problemas em casa.",Como você descreveria Aubrey?,Como descreveria Aubrey?,Como descreveria o Aubrey?,Facilmente distraído,Distraído,facilmente distraídos,um trabalhador duro,um trabalhador duro,Um trabalhador duro.,feliz,feliz,feliz,B
25812,Kai morava com sua irmã e paga-lhes aluguel todos os meses.,Kai vivia com a irmã e paga a renda mensal.,O Kai morava com a irmã e paga-lhes a renda todos os meses.,Por que Kai fez isso?,Por que o Kai fez isso?,Porque é que o Kai fez isto?,Tenha um lugar para dormir,tem lugar para dormir,ter um lugar para dormir,Tenha um lugar para viver,ter lugar para viver,ter um lugar para viver,Trabalho para sua irmã,trabalho para a irmã,Trabalhar para a irmã deles.,B
25813,"Jordan não se saiu bem no teste que Kendall lhes deu, então Kendall os ajudou a estudar e eles fizeram muito melhor.",A Jordan não fez bem o teste Kendall deu-lhes assim Kendall ajudou-,"A Jordan não deu bem no teste que a Kendall deu, por isso a Kendall ajudou-as a estudar e elas deram muito melhor.",Como Jordan se sentiria depois?,Como a Jordânia se sentiria depois?,Como se sentiria Jordan depois disso?,Fico feliz pela ajuda,Glad pela ajuda,Fico contente pela ajuda.,Como deveriam ter aprendido,Como deveriam aprender,Como deviam ter aprendido,Uma pessoa que foi ensinada,Uma pessoa que foi acompanhada,Uma pessoa que foi ensinada,A
25814,"Robin New também estava mentindo, mas não podia fazer nada sem um mandado de busca.","Robin novo estava deitado, mas não conseguia fazer nada sem que fosse necessário a busca.","A Robin nova estava a mentir, mas não podia fazer nada sem um mandado de busca.",O que Robin precisa fazer antes disso?,O que é necessário para Robin antes disso?,O que é que a Robin precisa de fazer antes disto?,Peça ao juiz um mandado de busca,Pedir ao juiz que a pesquisa justifique,pedir ao juiz um mandado de busca,Entrar sem um mandado de busca,movimento sem um mandado de busca,Entrar sem um mandado de busca .,obter uma ordem judicial,deliberando por decisão do Tribunal de Justiça,Obter uma ordem judicial,A
25815,"Bailey comia frutos do mar todos os dias até que os deixava doentes, e então eles nunca mais comiam.","Bailey come mariscos todos os dias até a doença, e depois nunca mais a comer","Bailey comeu frutos do mar todos os dias até ficarem doentes, e depois nunca mais voltaram a comer.",Porque é que a Bailey fez isto?,Por que Bailey fez isso?,Porque é que a Bailey fez isto?,Compre manteiga para os frutos do mar,Compra de manteiga para o marisco,Compre manteiga para os frutos do mar.,Evite ficar doente novamente,evitar enjoar- se novamente,evitar que se torne doente,Comprar frutos do mar,Compra de marisco,Compre frutos do mar,B
25816,Jordan fez um grande esforço e foi capaz de ver Bailey três vezes.,Jordan fez bastante esforço e conseguiu ver Bailey três vezes.,A Jordan fez um grande esforço e pôde ver a Bailey três vezes.,Como Jordan se sentiria depois?,Como a Jordânia se sentiria depois?,Como se sentiria Jordan depois disso?,Muito adorador,Muito adoçante,Muito adorável.,Ele se importava com ela,ele se preocupou com ela,Ele se importou com ela .,muito irritado,Muito raiva,muito zangado,A
25817,Aubrey vestiu o casaco e depois foi para casa.,Aubrey colocou o jaleco e depois foi para casa.,A Aubrey vestiu o casaco e foi para casa.,O que Aubrey vai querer fazer a seguir?,O que queremos com Aubrey?,O que é que o Aubrey vai querer fazer a seguir?,Pense em casa,pensar em casa,Pensem no lar.,Falar sobre descanso,fala sobre o repouso,falar de descanso,fazê-lo em casa,fazer de casa,- Vai para casa .,C
25818,"O Carson magoou outro cão, estava podre e malvado.","O cão foi agredido por um cão, o homem estava podredo e mal.",O Carson magoou outro cão.,O que Carson precisa fazer antes disso?,O que é necessário para Carson diante disso?,O que é que o Carson precisa de fazer antes disto?,Pare de ferir cães,parar de ferir cães,Pára de magoar cães.,aliviar a vergonha,alívio da vergonha,aliviar a vergonha,Obter um advogado,. . . . . . . . . ,Arranja um advogado.,B
25819,Carson desenhou formatos para fazer anotações e estava vendendo para empresas por muito dinheiro.,Carson elaborou formatos para fazer notas e vendeu para as empresas por muito dinheiro.,Carson desenhou formatos para fazer notas e estava a vendê-los a empresas por muito dinheiro.,O que Carson vai querer fazer a seguir?,O que queremos por Carson?,O que é que o Carson vai querer fazer a seguir?,Orgulha-te,orgulha,orgulhoso,vendê-lo para as empresas,venda a empresas,Vende-a a empresas,Seja um recluso,ser uma recluse,ser um recluso,B
25820,Sasha convidou amigos para sua casa. Eles desfrutaram do brunch de domingo juntos com frequência.,"Sasha convidou os amigos para a casa, gostaram de beijar o domingo com frequência.",Sasha convidava amigos para casa e eles costumavam almoçar juntos aos domingos.,Como Sasha se sentiria depois?,Como se sentiria Sasha depois?,Como é que o Sasha se sentiria depois?,Um mau anfitrião,um mau hospedeiro,um mau anfitrião,um bom anfitrião,um bom hospedeiro,Um bom anfitrião,Um mau cozinheiro,um cozinheiro ruim,Uma má cozinheira.,B
25821,Remy pediu perdão a Jordan depois de ser rude com eles.,Remy pediu o perdão de Jordânia após ser rude a eles.,O Remy pediu perdão à Jordan depois de ser rude com eles.,Por que Remy fez isso?,Por que a Remy fez isso?,Porque é que o Remy fez isto?,Nunca peça perdão,nunca pedir perdão,Nunca peças perdão .,Pedir perdão,Pediá-lo,Peça perdão.,Seja arrogante,ser efectivo,ser arrogante,B
25822,Robin limpou a mente de Kai em uma sessão de terapia que eles tiveram com Kai.,Robin esclareceu a mente do Kai em uma sessão de terapia que tinha com Kai.,A Robin limpou a mente do Kai numa sessão de terapia que tiveram com o Kai.,Porque é que a Robin fez isto?,Por que Robin fez isso?,Porque é que a Robin fez isto?,fazer Kai esquecer coisas,fazer Kai esquecer as coisas,Fazer o Kai esquecer as coisas .,Fale com Kai,Fale com o Kai,Fala com o Kai.,Ajude Kai psicologicamente,ajudar Kai psicologicamente,Ajudar o Kai psicologicamente .,C
25823,Carson enviou os móveis de Tracy para a faculdade para que Tracy pudesse movê-los para o dormitório.,Carson enviou os móveis de Tracy para o colégio para que Tracy os deslocasse para a sala,Carson enviou os móveis da Tracy para a faculdade para que a Tracy os pudesse levar para o quarto do dormitório.,O que Tracy vai querer fazer a seguir?,O que queremos agora por Tracy?,O que é que a Tracy vai querer fazer a seguir?,desembalar o mobiliário,desembalagens,Desembale os móveis,Jogue fora o mobiliário,descarte dos mobiliários,Atira fora os móveis.,Envie os móveis,envio do mobiliário,Envia os móveis .,A
25824,"Sydney trabalhou duro e se saiu bem no negócio, recebendo uma promoção logo depois de começar em uma nova empresa.","Sydney trabalhou muito bem e fez bem o negócio, obtendo uma promoção logo após o início em uma","Sydney trabalhou duro e foi bem no negócio, sendo promovida logo depois de começar em uma nova empresa.",Como se sentiria Sydney depois?,Como senti-lo-ia depois?,Como é que a Sydney se sentiria depois?,Feliz com sua rápida promoção,A alegria com sua rápida promoção,Felizes com a sua rápida promoção.,um trabalhador duro,um trabalhador duro,Um trabalhador duro.,Feliz pela promoção do colega de trabalho,Happy for the coworker's promotion,Feliz pela promoção do colega,A
