,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
21632,"Aubrey perdeu seu colar no parque, mas Bailey a ajudou a encontrá-lo.","Aubrey perdeu o colo no parque, mas Bailey o ajudou a encontrá-lo.","A Aubrey perdeu o colar no parque, mas a Bailey ajudou-a a encontrá-lo.",O que vai acontecer com Bailey?,O que acontecerá com Bailey?,O que vai acontecer com a Bailey?,Obrigado a ela,agradecê-la,Agradeça-lhe .,Não seja mais considerado um amigo,não ser mais considerado amigo,Não ser mais considerado um amigo.,Acusá-la,acuse-la,Acusa-a .,A
21633,"Depois de várias noites frustrantes, Quinn decidiu colocar água na máquina mecânica, e finalmente funcionou depois de não ser utilizável por seis meses.","Após várias noites frustrantes, Quinn decidiu colocar água na máquina mecânica, e por","Depois de várias noites frustrantes, Quinn decidiu colocar água na máquina mecânica, e ela finalmente funcionou depois de não ser utilizável por seis meses.",Como Quinn se sentiria depois?,Como se sentiria Quinn depois?,Como se sentiria o Quinn depois?,estava feliz que a máquina estava trabalhando,estava satisfeito a máquina estava trabalhando,Estava feliz que a máquina estivesse a funcionar .,Estava cansado,foi cansado,Estava cansado.,estava frustrado que a máquina estava finalmente trabalhando,foi frustrado que a máquina estava finalmente trabalhando,Estava frustrado que a máquina finalmente estivesse a funcionar.,A
21634,Austin reteve a água e decidiu doar muito dela.,Austin manteve a água e decidiu doar muito a água.,O Austin retém a água e decide doar muito dela.,O que Austin vai querer fazer a seguir?,O que queremos por Austin?,O que é que o Austin vai querer fazer a seguir?,jogar a água para fora no gramado,jogar a água no banhado,Atira a água para fora no gramado,Para quem eles devem doar,que devem doar a,a quem devem doar,Dê a água de graça,ad ad ad ad ad ad ad ad ad ad ad ad ad ad ad ad ad ad ad,Dê a água de graça.,B
21635,O Jesse ligou ao amigo do Carson para lhe contar sobre o jogo naquela noite.,Jesse chamou a amiga de Carson para lhe contar sobre o jogo naquela noite.,O Jesse ligou para a amiga da Carson para lhe contar do jogo daquela noite.,O que Carson vai querer fazer a seguir?,O que queremos por Carson?,O que é que o Carson vai querer fazer a seguir?,Fique em casa,permanência em casa,Fique em casa.,Ignorar a preocupação,ignorar a preocupação,Ignorar a preocupação,ir junto com eles,ão,Vai com eles.,C
21636,O Casey foi à loja comprar comida para a família.,Casey foi à loja para comprar algum alimento para a família.,O Casey foi à loja comprar comida para a família.,Como Casey se sentiria depois?,Como se sentiria Casey depois?,Como é que o Casey se sentiria depois?,raivoso,irritação,irritado,foi atencioso,foi considerado,foi atencioso,com fome,débito,Fome,B
21637,"Depois que Lee teve um colapso mental, Addison veio em direção a Lee lenta e calmamente.","Depois de Lee ter sido repartido mentalmente, Addison chegou a Lee de forma","Depois de Lee ter tido um colapso mental, Addison aproximou-se de Lee lenta e calmamente.",O que vai acontecer com Addison?,O que acontecerá com Addison?,O que vai acontecer com a Addison?,Ficar com raiva de Lee por seu colapso,estar furioso com Lee para sua quebra,ficar zangado com o Lee por causa do colapso dele.,tranquilize Lee e ofereça-se para ajudar,reassure Lee e oferece to help,Conforte Lee e ofereça ajuda .,Gritar com Lee por ser fraco,cheiro em Lee por ser fraco,gritar com Lee por ser fraco.,B
21638,O Jesse verificou-o depois de descobrir que pode ser um problema.,Jesse o fez após saber que pode ser difícil.,O Jesse fez-o verificar depois de descobrir que pode ser um problema.,Como Jesse se sentiria depois?,Como Jesse se sentiria depois?,Como se sentiria o Jesse depois?,Ansioso,ansiedade,ansioso,inteligente,smart,inteligente,ptimo.,Muito,- Ótimo.,A
21639,Sasha renunciou ao escritório de Casey porque eles foram pegos fazendo algo ilegal.,sasha resignou o escritório de casey por serem capturados fazendo algo ilícito.,A Sasha demitiu-se do escritório do Casey porque foram apanhados a fazer algo ilegal.,O que vai acontecer com Sasha?,O que acontecerá com Sasha?,O que vai acontecer com o Sasha?,Ser acusado de um crime,ser responsável por um crime,ser acusado de um crime,Evite a prisão,evitar prisão,evitar a prisão,ser apurado de encargos,ser desalfandegado,ser absolvido das acusações,A
21640,Addison usou o poder para mantê-lo quente na cabine de esqui de inverno.,Addison usou poder para mantê-lo aquecido no inverno de esqui.,A Addison usou energia para manter o calor na cabana de esqui de inverno.,Como se sentiria a Addison depois?,Como senti-lo-ia depois?,Como se sentiria a Addison depois?,quer assar marshmallow no fogo,queira maçar o fogo,Quero assar marshmallow no fogo,Como beber um bom cacau quente,como beber um cacau quente legal,Como beber um bom chocolate quente,confortável sem um casaco dentro de casa,Confortável sem um jaleco interno,confortável sem casaco dentro de casa,C
21641,Carson percebeu que eles tinham estragado a contabilidade mensal e tentou corrigir seu erro.,Carson percebeu que havia parafusado a contabilidade mensal e tentou corrigir o erro.,Carson percebeu que tinham estragado a contabilidade mensal e tentou corrigir o erro.,Por que Carson fez isso?,Por que o Carson fez isso?,Porque fez o Carson isto?,Assuma a responsabilidade,Tome a responsabilidade,Assuma responsabilidade,Culpar os outros,Outros culpados,Culpar os outros,Ocultar o erro,Esconder o erro,Esconda o erro,A
21642,Kai passou o dia todo a arrasar folhas e a colocá-las em sacos.,Kai passou todas as folhas e colocou-as em sacos.,Kai passou o dia todo a raspar folhas e a colocá-las em sacos.,Como você descreveria Kai?,Como descreveria Kai?,Como descreveria o Kai?,uma pessoa preguiçosa,uma pessoa preguiça,uma pessoa preguiçosa,Um bom trabalhador,um bom trabalhador,Um bom trabalhador.,Cansado,Canina,cansado,B
21643,Jordan foi ao circo e viu os palhaços se apresentarem na frente de todos.,Jordan foi ao circo e viu os palhaços se fazerem diante de todos.,Jordan foi ao circo e viu os palhaços a tocarem em frente de todos.,O que Carson vai querer fazer a seguir?,O que queremos por Carson?,O que é que o Carson vai querer fazer a seguir?,Grite em protesto,cheiro em protesto,gritar em protesto,Vá ver seus amigos e falar sobre o circo,vi seus amigos e falo sobre o circo,Vai ver os amigos dela e fala do circo.,Aproveite o circo,gozo o circo,Desfrute do circo.,C
21644,O Carson perguntou à minha mãe se ela tinha visto o dragão que ele estava a caçar.,Carson perguntou à minha mãe se ela vi o dragão que ele estava caçando.,O Carson perguntou à minha mãe se ela tinha visto o dragão que ele caçava.,Como você descreveria Carson?,Como descreveria Carson?,Como descreveria o Carson?,muito corajoso,Muito brava,Muito corajoso.,um covarde,Covardia,Um covarde.,louco,náuseas,louco.,A
21645,Austin viu outro estudante trapacear no exame copiando respostas.,Austin viu outro aluno que o fez fazendo uma cópia de respostas.,Austin viu outro estudante copiar no exame copiando respostas.,Como se sentiria Austin como resultado?,Como seria que Austin sentisse como resultado?,Como se sentiria Austin?,como ele deveria denunciá-lo,como deve reportá- lo,Como se ele o tivesse denunciado.,Uma criança na escola,uma criança em escola,uma criança na escola,melhor do que os outros,melhores que outros,Melhor do que os outros.,A
21646,Jan tinha uma natureza nômade e não conseguia se estabelecer. Jan se mudou de um lugar para outro.,"Jan tinha uma natureza nômade e não se instalou, Jan mudou de lugar para lugar.",Jan era nômade e não conseguia se estabelecer.,Como Jan se sentiria depois?,Como se sentiria Jan depois?,Como se sentiria Jan depois?,inquieto,inquietação,inquieto,Como estar no controle de sua vida de todas as maneiras,como estar no controle de sua vida de todas as formas,gostam de controlar a sua vida de todas as formas,Precisa de mudanças constantes,necessidade de constante alteração,Precisam de mudança constante,A
21647,Quinn fez seu cabelo e maquiagem e tem uma grande dica para seu ótimo serviço.,Quinn fez a sua cabelo e a sua confecção e obteve uma ponta grande para seu grande serviço,A Quinn fez-lhes o cabelo e a maquilhagem e recebeu uma boa gorjeta pelo seu excelente serviço.,Porque é que o Quinn fez isto?,Por que Quinn?,Porque é que o Quinn fez isto?,Preguiçosa,preguiça,preguiçoso,habilidosa,Competência,qualificado,comprar alguma coisa,compra de alguma coisa,Compre alguma coisa.,B
21648,Skylar tornou-se um milionário depois de chegar a uma invenção que vendeu bem.,Skylar tornou-se um milionário depois de ter chegado a uma invenção que vendeu bem,Skylar tornou-se milionária depois de ter inventado uma invenção que vendeu bem.,O que a Skylar precisa fazer antes disso?,O que o Skylar precisa fazer antes disso?,O que é que a Skylar precisa de fazer antes disto?,Ignorar algo novo,ignorar algo novo,Ignorar algo novo,Surge com ideias,surgem as ideias,- Não.,Criar um futuro para seus filhos,criar um futuro para seus filhos,criar um futuro para os seus filhos,B
21649,"Carson era um pai carinhoso, então ele comprou comida para seu filho.","o carson era um dos pais que cuidava de seu filho, assim ele comprava alimentos","Carson era um pai carinhoso, por isso comprou comida para o filho.",Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,estranho,estranho,estranho.,Acalme-se,calm,Calma .,Uma pessoa que ama seu filho,uma pessoa que ama o filho,Uma pessoa que ama o filho.,B
21650,Alex levou o cão ao veterinário e descobriu que Shadow ficaria bem.,Alex levou o cão para o veterinário e aprendeu que a Shadow estaria bem.,Alex levou o cão ao veterinário e soube que a Shadow ficaria bem.,Como Alex se sentiria depois?,Como se sentiria Alex depois?,Como se sentiria o Alex depois?,incrivelmente triste,incretidão,incrivelmente triste.,incrivelmente culpado,incrivelmente culpado,incrivelmente culpado.,incrivelmente feliz,incretidão,incrivelmente feliz.,C
21651,Addison encontrou a bolsa de Casey e foi para sua casa para devolvê-la.,Addison encontrou o saco de Casey e foi para casa para devolvê-lo,A Addison encontrou a bolsa da Casey e foi a casa dela para a devolver.,Porque é que a Addison fez isto?,Por que o Addison fez isso?,Porque é que a Addison fez isto?,fez isso para ser gentil,o fez para ser do tipo,Fizeste isto por gentileza.,fez isso para causar problemas,", o que causou problemas na",Fizeste isto para causar problemas,Convide-a para dentro,convidá-la a,Convida-a para entrar.,A
21652,Jordan persuadiu-os a ajudar os animais necessitados através do voluntariado.,Jordan os convenceu a ajudar os animais a necessitar de voluntários.,"Jordan convenceu-os a ajudar os animais necessitados, voluntariamente.",Por que Jordan fez isso?,Por que a Jordânia fez isso?,Porque é que a Jordan fez isto?,fez isso para ser mesquinho,o que fez com que isso fosse,Fizeste isto para ser malvado,fez isso para ser gentil,o fez para ser do tipo,Fizeste isto por gentileza.,fez isso para ser rude,fez com que isso fosse rude,Fizeste isto para ser mal educado.,B
21653,"Casey foi para um beijo, mas Jesse não tinha certeza e empurrou-os para longe, em seguida, eles mudaram de ideia e chamou Casey de volta e beijou-os apaixonadamente.","Casey entrou para um beijo, mas Jesse não tinha certeza e os afastava, depois mudaram","O Casey foi dar-lhes um beijo, mas o Jesse não tinha a certeza e afastou-os. Depois mudaram de ideias, puxaram o Casey e beijaram-nos apaixonadamente.",Como o Casey se sentiria como resultado?,Como se sentiria o Casey?,Como se sentiria o Casey?,Aberto a novas experiências,Aberto a novas experiências,Aberto a novas experiências,Aberto a um novo amor,Aberto a novo amor,Aberta a um novo amor,wanted,desejado,Queria,C
21654,"Jordan parecia triste comendo o almoço sozinho, então Alex sentou-se ao lado de Jordan.","Jordan achou o almoço triste sozinho, então Alex sentou ao lado da Jordânia.","Jordan parecia triste a almoçar sozinho, então Alex sentou-se ao lado do Jordan.",Como Alex se sentiria depois?,Como se sentiria Alex depois?,Como se sentiria o Alex depois?,Sentiu fome depois de sentar-se com Jordan,sentir- se com fome após sentar- se com Jordan,sentia fome depois de sentar com o Jordan.,Estavam chateados consigo mesmos,ficou preocupado com eles mesmos,Estava chateado consigo mesmo.,Sentiu-se bem para cuidar da Jordânia,senti-se bem para o olhar após a Jordânia,Senti-me bem por cuidar do Jordan.,C
21655,Cameron colocou o pão de Jesse na mesa e fez com que parecesse bom para a próxima data.,Cameron fez com que o pão de Jesse fosse estratificado na mesa e o tornasse agradável,Cameron colocou o pão do Jesse na mesa e fez com que parecesse bom para o próximo encontro.,Como Cameron se sentiria depois?,Como se sentiria Cameron depois?,Como se sentiria a Cameron depois?,Desiludido com a apresentação,decepção na apresentação,Desiludido com a apresentação.,Entristecido com a data,triste com relação à data,Triste por causa do encontro.,Orgulhoso da apresentação,orgulha da apresentação,orgulhoso da apresentação,C
21656,Kai tinha mais dinheiro do que eles poderiam gastar e deu sua fortuna.,Os Kai tinham mais dinheiro do que poderiam gastar e deram a sua fortuna.,O Kai tinha mais dinheiro do que podiam gastar e deu a fortuna.,O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,berate Kai,Kai Kai,Berate Kai,pressão Kai,pressão Kai,pressão Kai,Expresse sua gratidão,manifestam a gratidão,expressar a sua gratidão,C
21657,Riley espalhou rumores sobre Robin e fez com que Robin fosse demitido de sua empresa.,Riley espalhou rumores sobre Robin e tirou Robin de sua empresa.,A Riley espalhou boatos sobre a Robin e a fez ser despedida da empresa.,Como Riley se sentirá depois?,Como se sentirá depois de Riley?,Como é que a Riley se vai sentir depois?,culpado,culpa,culpado,espiritual,Espírito,espiritual,Romântico sobre Robin,romântico sobre Robin,É romântico com a Robin.,A
