,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
16626,Kendall jogou alguns jogos que ele tinha recebido como presentes de Natal.,Kendall realizou alguns vídeos que ele recebeu como Presente de Natal.,Kendall jogou alguns videojogos que recebeu como presentes de Natal.,O que Kendall precisa fazer antes disso?,O que o Kendall precisa fazer antes disso?,O que é que a Kendall precisa de fazer antes disto?,Continue a jogar videojogos,manter a prática de vídeos,Continuem a jogar videojogos.,Abra outros presentes,abrir outros presentes,abrir outros presentes,Presentes de Natal Abertos,Antecedentes de Natal,Abre os presentes de Natal,C
16627,"O Jesse estava a tentar fazer com que a Riley relaxasse, para que rastreassem o vestido da Riley.","Jesse tentava obter o Riley para relaxar, para que traçassem o figurino de Riley","O Jesse estava a tentar relaxar a Riley, por isso, rastrearam a roupa dela.",O que Riley vai querer fazer a seguir?,O que queremos com Riley?,O que é que a Riley vai querer fazer a seguir?,Adormecer,Queda de sono,Dormir,Fuja,Corrida,Foge.,Gritar por ajuda,Scream for help,Gritem por ajuda.,A
16628,Skylar colocou o bebê no carro de Ash quando eles estavam se preparando para ir.,Skylar colocou o bebê no carro de Ash quando estava pronto para ir.,A Skylar pôs o bebé no carro do Ash quando se preparavam para ir.,O que a Skylar precisa fazer antes disso?,O que o Skylar precisa fazer antes disso?,O que é que a Skylar precisa de fazer antes disto?,conduzir o carro,conduzir o carro,conduzir o carro,Tem que ir a algum lugar no carro de Ash,tem que ir a algum lugar no carro de Ash,Tenho de ir a algum lado no carro do Ash.,Verifique duas vezes o bebê,riz cheque o frasco para injectáveis,Verifique o bebé .,B
16629,Cameron pediu a Casey para escrever para casa. Casey negligenciou escrever para seus pais com muita frequência e Cameron começou a notar.,"Cameron pediu para que Casey escrevesse em casa, Casey negligiu também a escrita",A Casey negligenciava escrever aos pais com muita frequência e a Cameron tinha começado a reparar.,O que vai acontecer com Cameron?,O que acontecerá com Cameron?,O que vai acontecer com a Cameron?,assistir Casey escrever seus pais,assistir Casey a escrever seus pais,Vê a Casey a escrever aos pais dela.,Escrevendo em casa,casa de escrita,Escrevendo para casa,Escreva para casa mais,escrever em casa mais,Escreva mais para casa.,A
16630,Riley dividiu o dia em períodos para que ela pudesse se lembrar de suas atribuições.,Riley dividiu o dia em períodos para que pudesse lembrar seus deveres.,Riley dividiu o dia em períodos para que ela pudesse lembrar de suas atribuições.,O que Riley vai querer fazer a seguir?,O que queremos com Riley?,O que é que a Riley vai querer fazer a seguir?,tirar uma soneca,tomar um colírio,"- Não, não.",Seja preguiçoso,ser preguiça,Seja preguiçoso.,Comece seu trabalho,inicia seu trabalho,Começa a trabalhar.,C
16631,Cameron estendeu a mão e Robin colocou a dela na dele enquanto se virava para a rua.,Cameron colocou sua mão e Robin colocou-a em sua posição de virada para a rua.,Cameron estendeu a mão e Robin colocou a dela na dele enquanto virava para a rua.,O que Cameron vai querer fazer a seguir?,O que queremos por Cameron?,O que é que a Cameron vai querer fazer a seguir?,Rejeitá-la,rejeição,Rejeita-a.,Certifique-se de que Robin não corria na frente de um carro,garantir que Robin não correu à frente de um carro,Certifique-se que a Robin não corra em frente a um carro.,Atravesse a rua,cruz na rua,Atravessa a rua.,C
16632,Jesse ligou para o amigo de Carson para descobrir se eles gostariam de ir ao zoológico com eles.,Jesse chamou o amigo de Carson para descobrir se eles podem gostar de ir ao zoológico com,O Jesse ligou para a amiga do Carson para saber se eles gostariam de ir ao zoológico com eles.,O que vai acontecer com o amigo do Carson?,O que acontecerá com o amigo de Carson?,O que vai acontecer ao amigo do Carson?,entusiasmado com a viagem,ânimo com a viagem,entusiasmado com a viagem,ir ao zoológico com o amigo de Carson,ir ao zoológico com a amiga de Carson,Ir ao zoológico com o amigo do Carson .,Vá para o zoológico sozinho,ir ao zoológico sozinho,Vai ao zoológico sozinho.,A
16633,"O Cameron jogava lá fora, adoravam brincar ao ar livre.","Cameron jogou jogos fora, adoraram jogar ao ar livre.",A Cameron brincava lá fora.,Como você descreveria Cameron?,Como descrever Cameron?,Como descreveria a Cameron?,Alguém que odeia a natureza,Aquele que odeia pela natureza,Alguém que odeia a natureza.,Alguém que ama a natureza,alguém que ama a natureza,Alguém que ama a natureza.,eles foram saciados,foram satisfeitas as respostas,Eles estavam satisfeitos.,B
16634,Alex conheceu Carson em sua casa e comprou seu iPhone usado.,Alex conheceu Carson em sua casa e comprou o iPhone usado.,A Alex conheceu o Carson em casa dele e comprou o iPhone dele usado.,O que Alex vai fazer depois de comprar o telefone?,O que fará Alex depois de comprar o telefone?,O que vai fazer o Alex depois de comprar o telefone?,Esbofeteie seu amigo,batimentos no amigo,Esmurra o amigo dele.,ir e comprar um novo caso,vai e compra um novo caso,Vai comprar uma nova caixa .,Compre um Samsung,compra a Samsung,Compre uma Samsung.,B
16635,Kai tropeçou e caiu na vala de drenagem lamacenta e chamou alguém para pedir ajuda.,Kai cotumou e caiu na água de drenagem do pardo e chamou alguém para ajudar.,Kai tropeçou e caiu na vala de drenagem lamacenta e chamou alguém para ajudar.,O que Kai vai querer fazer a seguir?,O que o Kai quer fazer em seguida?,O que vai o Kai querer fazer a seguir?,Tente fazer isso de volta para o banco,tentar fazer com que o banco deixe de lado,Tente voltar ao banco .,Arranje alguém para dar uma festa,conseguir que alguém desdobra uma festa,arranjar alguém para dar uma festa,ser resgatado,ser resgatado,ser resgatado,A
16636,"Remy perdeu a maioria de seus amigos ao longo dos anos, e ficou mais cínico a cada ano que passava.","Remi perdeu a maioria de seus amigos ao longo dos anos, e cresceu mais lúdico","O Remy perdeu a maioria dos amigos ao longo dos anos, e tornou-se cada vez mais cínico a cada ano que passava.",Como você descreveria Remy?,Como descreveria a Remy?,Como descreveria o Remy?,aberto para conhecer pessoas,aberto ao encontro de pessoas,aberto a conhecer pessoas,extrovertido e amigável,outgoing and friendly,extrovertido e amigável,um solitário completo,um loner completo,Um solitário completo.,C
16637,Robin contou a seus amigos a notícia de que eles iriam ter um bebê.,Robin contou às amigas a notícia de que iam ter um bebê.,Robin contou às suas amigas a notícia de que iriam ter um bebê.,Porque é que a Robin fez isto?,Por que Robin fez isso?,Porque é que a Robin fez isto?,Comemore a notícia,comemorar a notícia,Celebrem a notícia.,jogar um chá de bebê,chupeta,Faça um banquete de bebés,Compartilhe suas emoções com os outros,partilhar seus excitamentos com outros,compartilhar suas emoções com os outros,C
16638,"Quando Addison terminou o teste mais cedo, ela se certificou de suas respostas antes de entregá-lo.","Quando Addison terminou o teste precocemente, ela se certificou de suas respostas antes","Quando Addison terminou o teste mais cedo, ela se certificou de suas respostas antes de entregá-lo.",Como se sentiria a Addison depois?,Como senti-lo-ia depois?,Como se sentiria a Addison depois?,Incerteza quanto ao teste,não-segurança do teste,Não tem certeza do teste,como ela correu através,como ela correu,Como se ela tivesse corrido por aqui .,confiante em suas respostas,Confidente nas respostas,confiante nas respostas dela,C
16639,A melhor amiga de Addison tinha acabado de dar à luz e foi visitar o hospital. Addison segurou Tracy em seus braços amorosamente.,"A melhor amiga de Addison só deu o nascimento e foi visitar o hospital, a Ad",A melhor amiga de Addison tinha acabado de dar à luz e foi visitá-la no hospital.,O que Tracy vai querer fazer a seguir?,O que queremos agora por Tracy?,O que é que a Tracy vai querer fazer a seguir?,receber a mensagem,receber a mensagem,Recebe a mensagem.,ir dormir,ir dormir,Vai dormir.,Encontre a localização do hospital,localização do hospital,Encontre a localização do hospital,B
16640,Jordan era um bom amigo da família de Taylor e queria vê-los.,Jordan era bom amigo da família de Taylor e queria verificar a sua presença.,A Jordan era boa amiga da família da Taylor e queria ver como estavam.,Como Jordan se sentiria depois?,Como a Jordânia se sentiria depois?,Como se sentiria Jordan depois disso?,feliz,feliz,feliz,culpado,culpa,culpado,Como um mau vizinho,como um bairro ruim,como um mau vizinho,A
16641,Jan empurrou o limite muito longe depois que ela puxou a brincadeira em todos os seus amigos.,Jan fez a força do limite também depois de ter puxado o prank em todos os amigos,A Jan ultrapassou o limite depois de ter feito a brincadeira com todos os amigos.,Por que Jan fez isso?,Por que o Jan fez isso?,Porque é que o Jan fez isto?,Queria ser o mal,quis ser mal,Queria ser mau.,desculpar-se,Pedidos,Peço desculpa.,Queria ser irritante,quis ser irritante,Queria ser chato.,C
16642,"O Ash e o Austin estavam a discutir, disseram coisas horríveis que magoaram o Austin.","Ash e Austin estavam argumentando, Ash diziam algumas coisas muito horríveis que machucavam",O Ash e o Austin estavam a discutir e o Ash disse coisas horríveis que magoaram o Austin.,Como se sentiria Austin como resultado?,Como seria que Austin sentisse como resultado?,Como se sentiria Austin?,Apologética em Austin,Pedidos em relação a Austin,Desculpem-se com o Austin.,muito ferido,Muito úlcera,muito magoado,feliz com isso,feliz com isso,Estou feliz com isso.,B
16643,Lee pediu itens da Amazon. Eles gostaram de fazer compras on-line. Prompt de contagem de palavras: 5.,"Lee mandou itens da Amazônia, eles gostaram de comprar online. Contagem de palavras prontas","Lee encomendou artigos da Amazon, eles gostaram de fazer compras online.",Porque é que o Lee fez isto?,Por que Lee fez isso?,Porque é que o Lee fez isto?,itens encomendados da Amazon,itens ordenados da Amazônia,artigos encomendados pela Amazon,perder tempo desde que eles acabaram ficando on-line por horas,tempo de desperdício desde que acabaram ficando online por horas,Perder tempo desde que eles acabaram ficando online por horas,"economizar dinheiro, uma vez que os preços eram geralmente muito mais barato","economia de dinheiro, pois os preços eram geralmente muito mais baratos","poupar dinheiro, já que os preços eram geralmente muito mais baratos",C
16644,Kai aprendeu o piano para o próximo recital na escola.,Kai aprendeu o piano para o recital de chegada na escola.,Kai aprendeu piano para o recital da escola.,Por que Kai fez isso?,Por que o Kai fez isso?,Porque é que o Kai fez isto?,Aprendi isso para o recital,apreendiu este ponto para o considerando,Aprendi isto para o recital.,Aprendi isso para passar na aula,aprenderam a passar pela aula,Aprendi isto para passar na classe.,Aprendeu isso como vingança,apreendiu-se isso como vingança,Aprendi isto como vingança .,A
16645,"A Sydney teve dificuldade em deixar os amigos, eles sempre tiveram vontade de ficar juntos.","Sydney encontrou dificuldade em deixar os amigos, sempre tiveram a vontade de estar juntos.","Sydney achava difícil deixar seus amigos, pois sempre tinham vontade de estar juntos.",Como você descreveria Sydney?,Como descreveria Sydney?,Como descreveria Sydney?,ver seus amigos novamente quando eles saem,ver novamente seus amigos quando eles saem,ver os amigos dela quando eles saírem,triste quando ela deixou seus amigos,triste quando saiu seus amigos,triste quando ela deixou os amigos,co-dependente,co- dependente,co-dependente,B
16646,Bailey estava se mudando e Quinn vendeu a casa de Bailey.,Bailey estava em movimento e Quinn vendeu a casa de Bailey.,A Bailey estava a mudar-se e o Quinn vendeu a casa da Bailey.,Como Bailey se sentiria como resultado?,Como seria que Bailey sentisse como resultado?,Como é que a Bailey se sentiria?,Bom que Quinn vendeu a casa,Bom que Quinn vendeu a casa,Ainda bem que o Quinn vendeu a casa.,Ainda bem que o Quinn deu certo.,Glad que Quinn trabalhou,Ainda bem que o Quinn se resolveu.,empreitada,endeavoring,esforçando-se,A
16647,Riley aliviou a dor de Tracy quando ela visitou Tracy em casa após o funeral.,Riley límitou a dor de Tracy quando visitou Tracy em casa após o funeral,A Riley aliviou a dor da Tracy quando a visitou em casa depois do funeral.,O que vai acontecer com Tracy?,O que vai acontecer com Tracy?,O que vai acontecer à Tracy?,acabar sendo amante de Tracy,acabam sendo o amante de Tracy,Acabar por ser o amante da Tracy.,Torne-se calmo,ficar calmo,Acalma-te,ser convidado para o jantar fúnebre,ser convidado ao jantar fúnebre,ser convidado para o jantar do funeral,B
16648,Jesse desesperadamente agarrou a mão de Addison como Jesse escorregou na borda do vulcão.,"Jesse agarrou desesperadamente a mão de Addison, pois Jesse des",Jesse agarrou-se desesperadamente à mão da Addison enquanto escorregava na beira do vulcão.,Porque é que o Jesse fez isto?,Por que Jesse fez isso?,Porque é que o Jesse fez isto?,obter um aperto,ão án án án án án án án án ,- Não .,Queria sobreviver,quis sobreviver,Queria sobreviver.,queria salvar Addison,quis salvar Addison,Queria salvar a Addison.,C
16649,Austin colocou seu dinheiro onde sua boca estava e ganhou a competição.,Austin colocou o dinheiro em que sua boca estava e ganhou a competição.,O Austin colocou o dinheiro onde estava a boca e ganhou a competição.,Como Austin se sentiria depois?,Como se sentiria Austin depois?,Como é que o Austin se sentiria depois?,Irritado depois,náusea após,zangado depois.,Feliz depois,feliz depois,feliz depois.,Lamentável depois,arrependidos depois,Lamento depois.,B
16650,Austin pontilhado suas ies e cruzou seus tees ao fazer o seu trabalho.,Austin assinava os ies e cruzava os tees quando fazia o trabalho.,O Austin puntou os seus olhos e cruzou os seus T's quando fazia o seu trabalho.,O que Austin precisa fazer antes disso?,O que é necessário para Austin antes disso?,O que é que o Austin precisa de fazer antes disto?,Entregue o trabalho ao instrutor,volte o trabalho para o instrutor,Entregue o trabalho ao instrutor.,quer fazer bem,quer fazer bem,Quero fazer bem,Verifique on-line para sua nota,riz án án án án án án án án ,Verifique online a sua nota,B
