,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
602,Austin influenciou a atitude da multidão em relação à iniciativa ReadyReturn.,Austin influenciou a atitude da multidão em relação à iniciativa ReadyReturn.,Austin influenciou a atitude da multidão em relação à iniciativa ReadyReturn.,O que vai acontecer com a multidão?,O que vai acontecer com a multidão?,O que acontecerá com a multidão?,quer saber mais sobre ReadyReturn,quer saber mais sobre o ReadyReturn,Quer saber mais sobre o ReadyReturn,quer ignorar a conferência,queira ignorar a conferência,Quero ignorar a conferência.,quer ignorar Austin,quer ignorar Austin,Quero ignorar o Austin.,A
603,Jordan chutou a bola para o gol para ganhar o jogo.,Jordan jogou a bola no objetivo de vencer o jogo.,Jordan deu um pontapé na porta para ganhar o jogo.,Por que Jordan fez isso?,Por que a Jordânia fez isso?,Porque é que a Jordan fez isto?,Queria ganhar o jogo,quis vencer o jogo,Queria ganhar o jogo.,Anime-se com o grande tiro da Jordânia,Felinte pelo grande tiro da Jordânia,Um abraço ao grande tiro do Jordan.,Gosta de jogar futebol,gosta de jogar futebol,gosta de jogar futebol,A
604,Jan pegou o ônibus para almoçar para que eles pudessem se encontrar com seus amigos.,Jan levou o ônibus para o almoço para que eles pudessem se reunir com seus amigos.,Jan levou o ônibus para almoçar para que pudessem se encontrar com seus amigos.,O que Jan vai querer fazer a seguir?,O que queremos Jan?,O que vai o Jan querer fazer a seguir?,lutar com amigos,amigos,Luta com os amigos.,Passar tempo com os amigos,tempo de permanência com amigos,passar tempo com amigos,Evite amigos,evitar amigos,evitar amigos,B
605,"Jesse montou uma montanha-russa naquela noite e adorou, apesar de sua relutância no início.",Jesse rodeia uma praia de rolos que a noite e amava apesar de sua relu,Jesse montou uma montanha-russa naquela noite e adorou apesar de sua relutância no início.,O que Jesse vai querer fazer a seguir?,O que Jesse quer fazer em seguida?,O que é que o Jesse vai querer fazer a seguir?,Esteja disposto antes disso,estar disposto antes deste,Seja disposto antes disto,Fique longe das montanhas-russas,ficar fora de rolos,Não te metas nas montanhas-russa.,montar mais montanhas-russas,mais pápulas,Andar mais em montanhas-russa .,C
606,Kai comeu melhor hoje porque ele não comeu tão bem ontem.,Kai come melhor hoje porque não comeu ontem bem.,O Kai comeu melhor hoje porque não comeu tão bem ontem.,O que Kai vai querer fazer a seguir?,O que o Kai quer fazer em seguida?,O que vai o Kai querer fazer a seguir?,Tente pensar bem,tentar pensar bem,Tenta pensar bem .,Continue fazendo o bem,manter o bom,Continua a fazer o bem.,Cuide de si mesmo,olha para eles mesmos,Cuidado com eles .,B
607,"Bailey estava tentando cultivar frutas e legumes no loteamento local, mas Bailey logo percebeu que, se ele unisse forças com os outros que trabalhavam no loteamento, eles seriam muito mais produtivos e bem-sucedidos.","Bailey tentou crescer frutas e verduras no lote local, mas Bailey logo percebeu que se ele","Bailey estava a tentar cultivar frutas e legumes na área local, mas Bailey logo percebeu que se unisse forças com os outros que trabalhavam na área, seriam muito mais produtivos e bem sucedidos.",Como você descreveria Bailey?,Como descreveria Bailey?,Como descreveria a Bailey?,inteligente,smart,inteligente,Preguiçosa,preguiça,preguiçoso,Estúpido.,stupid,- Que estúpido.,A
608,"A Riley foi ao bar ontem à noite, ficou muito bêbada e tropeçou em casa.","Riley saiu para o bar na noite passada, Riley ficou muito bêbado e coçava","A Riley foi ao bar ontem à noite, embebedou-se e tropeçou em casa.",Como você descreveria Riley?,Como descreveria Riley?,Como descreveria a Riley?,não responsável,não responsável,Não é responsável,ressaca,náusea,ressaca,uma captura,uma captura,uma captura,A
609,Cameron encontrou um caminho para a loja depois que seu carro quebrou.,Cameron encontrou uma maneira de chegar à loja após o seu carro ter sido quebrado.,O Cameron encontrou uma maneira de chegar à loja depois de o carro dele avariar.,Como você descreveria Cameron?,Como descrever Cameron?,Como descreveria a Cameron?,desenvoltura,recursos,engenhoso,descomprometidos,Não comprometida,não comprometido,não qualificados,não,não qualificados,A
610,"Kai pediu ajuda, mas ninguém apareceu para ajudá-la a sair.","Kai pediu ajuda, mas nenhum apresentou que ajudasse a puxar.","A Kai pediu ajuda, mas ninguém apareceu para a tirar.",O que Kai vai querer fazer a seguir?,O que o Kai quer fazer em seguida?,O que vai o Kai querer fazer a seguir?,Olhe ao seu redor para eles,Olha para eles,Procura-os por aí.,entrar em apuros,ão án án án án án án án án ,Entrar em sarilhos.,Gritar por ajuda,A esperança de ajuda,Gritem por ajuda .,C
611,Os filhos da Kai queriam lanches açucarados para o almoço.,"Os filhos do Kai queriam lanches açucarados para o almoço, e os filhos disseram",Os filhos do Kai queriam lanches açucarados para o almoço.,Como você descreveria Kai?,Como descreveria Kai?,Como descreveria o Kai?,Um pai rigoroso,um pai esperto,um pai rigoroso,Como um bom pai,como um bom pai,Como um bom pai.,Como se fizessem a coisa certa,como fizeram a coisa certa,Como se tivessem feito a coisa certa.,A
612,"Em seu primeiro dia de trabalho, Aubrey recebeu o papel de remover as sementes das plantas.","Em seu primeiro dia de trabalho, Aubrey foi responsável pelo papel de retirar sementes das plantas","No primeiro dia de trabalho, Aubrey recebeu a tarefa de retirar as sementes das plantas.",Por que Aubrey fez isso?,Por que o Aubrey?,Porque é que o Aubrey fez isto?,Um bom trabalhador,um bom trabalhador,Um bom trabalhador.,Guarde as sementes,Coloque as sementes,Guarda as sementes.,Verifique as flores,verificar as flores,Verifica as flores.,A
613,Aubrey saiu da sala de aula quando o sino tocou na escola.,Aubrey saiu da sala de aula quando o campinho ia na escola.,A Aubrey saiu da sala de aula quando o sino tocou na escola.,O que Aubrey precisa fazer antes disso?,O que é necessário para o Aubrey?,O que é que o Aubrey precisa de fazer antes disto?,de ir para a classe,de ir para a classe,de ir para a aula,correr para casa,corrido em casa,Corra para casa.,Saiba mais sobre o sino,saber sobre a campestre,Sei do sino.,A
614,Cameron finalmente encontrou uma maneira depois de deliberar por algum tempo.,Cameron finalmente encontrou uma maneira após deliberar por muito algum tempo.,Cameron finalmente encontrou uma maneira depois de deliberar por algum tempo.,O que Cameron vai querer fazer a seguir?,O que queremos por Cameron?,O que é que a Cameron vai querer fazer a seguir?,Seja recompensado,receber recompensa,ser recompensado,Seja pago,pagamento,- Não .,relaxar,lúpus,Relaxa .,C
615,O Ash tinha o nome do Quinn quando procuravam alguém para pintar.,Ash ganhou o nome de Quinn quando procuravam pintar.,O Ash soube o nome do Quinn quando procuravam alguém para pintar.,O que vai acontecer com Ash?,O que vai acontecer com Ash?,O que vai acontecer ao Ash?,Pintar a casa,pintura da casa,Pintar a casa.,Faça a pintura,"riz , r r s s s s s ",- Pinta o teu carro .,ir para a loja para obter tinta,ir à loja para obter a tinta,Vai à loja comprar tinta.,B
616,Casey viu ratos no quarto de Addison quando eles estavam estudando para um teste.,Casey viu camundongos na sala de Addison quando estavam estudando para um teste,O Casey viu ratos no quarto da Addison quando estavam a estudar para um teste.,O que vai acontecer com Casey?,O que acontecerá com Casey?,O que vai acontecer ao Casey?,ser feliz,ser feliz,Seja feliz.,Gritar alto,scream loud,gritar alto,não fazer nada,não faça nada,Não faça nada.,B
617,Casey roubou o berço ao namorar alguém que era 30 anos mais novo que eles.,"Casey roubou o cradle, fazendo com que alguém tivesse 30 anos de idade.","O Casey roubou o berço, namorando com alguém 30 anos mais novo.",Como você descreveria Casey?,Como descreveria Casey?,Como descreveria o Casey?,Apenas um número,apenas um número,É só um número.,Apenas um número,apenas um número,É só um número.,frustrado,Frustrado,frustrado,B
618,"Após o roubo no bairro de Ash, Ash se armou até os dentes e ficou em guarda.","Após a burglaria no bairro de Ash, Ash se armava para os dentes e","Depois do assalto no bairro do Ash, o Ash armou-se até aos dentes e manteve-se em guarda.",Por que Ash fez isso?,Por que o Ash fez isso?,Porque é que o Ash fez isto?,Proteja sua casa,proteger a sua casa,Proteger a sua família,Arrombando mais casas,burglarize mais casas,assaltam mais casas,Ignorar a preocupação,ignorar a preocupação,Ignorar a preocupação,A
619,Lee manteve seus lábios selados sobre a festa surpresa que eles iriam ter para seu amigo.,Lee mantinha os lábios fechados sobre a festa de surpresa que eles iam ter para o,Lee manteve os lábios selados sobre a festa surpresa que iam dar ao amigo.,Como Lee se sentiria depois?,Como Lee sentiria depois?,Como é que o Lee se sentiria depois?,Surpreendido com a festa,surpresa sobre o partido,Surpreendida com a festa.,Como se fosse uma surpresa,Como é uma surpresa,Como se fosse uma surpresa.,Impressionado que Lee poderia manter um segredo,impressionou que Lee poderia manter um segredo,Impressionado que Lee pudesse guardar um segredo,B
620,Lee fechou a porta atrás de Sydney para que eles pudessem ter uma conversa privada sobre Lee pedindo a mão da filha de Sydney em casamento.,Lee fechou a porta de Sydney para que eles tivessem uma conversa privada sobre Lee pedindo a mão da,Lee fechou a porta atrás de Sydney para que pudessem ter uma conversa privada sobre Lee pedindo a mão da filha de Sydney em casamento.,Como Lee se sentiria depois?,Como Lee sentiria depois?,Como é que o Lee se sentiria depois?,nervoso,nervosismo,nervoso,Casar com a filha de Sydney,casamento da filha de Sydney,Casar com a filha da Sydney.,um futuro noivo,um cogumelo futuro,Um futuro noivo.,A
621,Casey colocou em prática o plano naquele dia e esperava que ele desse frutos.,Casey colocou em movimento o plano daquele dia e esperava que ele tivesse o fruto.,Casey pôs em marcha o plano naquele dia e esperava que desse frutos.,O que é que o Casey precisa de fazer antes disso?,O que é necessário para o Casey antes disso?,O que é que o Casey precisa de fazer antes disto?,Sente-se e pense,sentar- se e pensar,Senta-te e pensa .,Levante-se e fale,levantar- se e falar,Levanta-te e fala .,ser bem sucedido,ser bem sucedido,ser bem sucedido,A
622,"Addison queria ver as vacas e cabras, então eles visitaram a fazenda e trouxeram sua irmã com eles.","O adison queria ver as vacas e caprinos, então eles visitaram a","Addison queria ver as vacas e cabras, então visitaram a fazenda e trouxeram sua irmã com eles.",O que é que a Addison precisa de fazer antes disso?,O que é necessário para Addison?,O que é que a Addison precisa de fazer antes disto?,Queria ver as vacas e cabras,quis ver as vacas e caprinos,Queria ver as vacas e as cabras.,ser forçado a trazer sua irmã ao longo,ser obrigado a trazer a irmã,Ser forçado a trazer a irmã com eles.,Tem interesse em ir a uma fazenda,têm interesse em ir a uma fazenda,interessados em ir a uma quinta,C
623,"Porque Cameron não fez a equipe de xadrez no ano passado, ele praticou todos os dias depois da escola e melhorou suas habilidades.","Como Cameron não fez a equipe de xadrez no último ano, ele fazia todos os dias após a","Como Cameron não entrou na equipe de xadrez no ano passado, ele treinava todos os dias depois da escola e melhorava suas habilidades.",O que Cameron precisa fazer antes disso?,O que é necessário para Cameron diante disso?,O que é que a Cameron precisa de fazer antes disto?,ser reconhecido como o melhor jogador de xadrez ao redor,ser reconhecido como o melhor jogador de xadrez em torno de,ser reconhecido como o melhor jogador de xadrez do mundo.,tornar-se o campeão de xadrez do estado,tornar-se o campeonato de xadrez estadual,tornou-se campeão de xadrez do estado,encontrar uma maneira de desenvolver suas habilidades,encontrar uma maneira de desenvolver suas habilidades,encontrar uma maneira de desenvolver as suas habilidades,C
624,"Kendall ensinou ao cão de Alex um monte de novos truques, incluindo rolar e falar.","Kendall ensinou ao cão de Alex um monte de novos truques, incluindo rolar e","A Kendall ensinou ao cão da Alex vários truques novos, incluindo virar-se e falar.",Porque é que o Kendall fez isto?,Por que o Kendall fez isso?,Porque é que a Kendall fez isto?,Pensei que seria divertido ver o cão latir no comando,pensou-se que seria divertido assistir a casca de cão em comando,Pensei que seria divertido ver o cão ladrar a mando .,ensinar o cão mais truques,ensinar o cão mais truques,Ensina mais truques ao cão.,Adote o cão de Alex este ano,adopção de cães de Alex neste ano,Adotar o cão do Alex este ano.,B
625,"Lee enviou Riley para o exército, para que ele possa aprender a se tornar um homem corajoso.","Lee enviou Riley ao exército, para que ele possa aprender a se tornar um homem guer","O Lee enviou o Riley para o exército, para que ele aprenda a ser um homem corajoso.",O que Riley vai querer fazer a seguir?,O que queremos com Riley?,O que é que a Riley vai querer fazer a seguir?,Orgulha-te,orgulha,orgulhoso,Eu queria que Riley fosse independente.,quis que Riley fosse independente,Queria que a Riley fosse independente.,Preguiçosa,preguiça,preguiçoso,A
626,"Quinn andou pelo chão, olhando sobre os ombros dos trabalhadores para se certificar de que eles estavam se saindo de acordo com os padrões.","Quinn percorreu o chão, procurando os ombros dos trabalhadores para garantir que eles estavam","Quinn andava pelo chão, a olhar pelos ombros dos trabalhadores para ter a certeza de que estavam a cumprir os padrões.",Como Quinn se sentiria depois?,Como se sentiria Quinn depois?,Como se sentiria o Quinn depois?,superior aos demais trabalhadores,superior aos demais trabalhadores,superior aos outros trabalhadores,superior ao presidente da empresa,superior ao presidente da empresa,superior ao presidente da empresa,Orgulhoso de servir o país,orgulha em servir ao país,orgulhoso de servir o país,A
